x,y,z
 0.321, -0.974, 0.094
 3.113, -1.404, 2.686
 51.160, 51.379, 17.749
x,y,z
 0.321, -0.974, 0.094
 3.113, -1.404, 2.686
 51.160, 51.379, 17.749
x,y,z
 0.291, -0.971, 0.096
 3.418, -2.380, 0.977
 51.160, 51.379, 17.749
x,y,z
 0.291, -0.971, 0.096
 3.418, -2.380, 0.977
 51.160, 51.379, 17.749
x,y,z
 0.287, -0.967, 0.090
 3.418, -2.136, 0.488
 51.160, 51.379, 17.749
x,y,z
 0.287, -0.967, 0.090
 3.418, -2.136, 0.488
 51.160, 51.379, 17.749
x,y,z
 0.279, -0.963, 0.094
 3.235, -1.587, 0.732
 51.160, 51.379, 17.749
x,y,z
 0.279, -0.963, 0.094
 3.235, -1.587, 0.732
 51.160, 51.379, 17.749
x,y,z
 0.279, -0.963, 0.094
 3.235, -1.587, 0.732
 51.160, 51.379, 17.749
x,y,z
 0.284, -0.966, 0.103
 3.113, -0.854, 1.648
 51.160, 51.379, 17.749
x,y,z
 0.284, -0.966, 0.103
 3.113, -0.854, 1.648
 51.160, 51.379, 17.749
x,y,z
 0.290, -0.964, 0.091
 3.113, -0.305, 2.441
 51.160, 51.379, 17.749
x,y,z
 0.290, -0.964, 0.091
 3.113, -0.305, 2.441
 51.196, 51.306, 17.957
x,y,z
 0.289, -0.964, 0.092
 2.808, 0.244, 2.625
 51.196, 51.306, 17.957
x,y,z
 0.289, -0.964, 0.092
 2.808, 0.244, 2.625
 51.196, 51.306, 17.957
x,y,z
 0.291, -0.964, 0.096
 2.563, 0.549, 2.625
 51.196, 51.306, 17.957
x,y,z
 0.291, -0.964, 0.096
 2.563, 0.549, 2.625
 51.196, 51.306, 17.957
x,y,z
 0.291, -0.964, 0.096
 2.563, 0.549, 2.625
 51.196, 51.306, 17.957
x,y,z
 0.296, -0.964, 0.094
 2.686, 0.671, 2.808
 51.196, 51.306, 17.957
x,y,z
 0.296, -0.964, 0.094
 2.686, 0.671, 2.808
 51.196, 51.306, 17.957
x,y,z
 0.293, -0.965, 0.099
 2.808, 0.244, 2.625
 51.196, 51.306, 17.957
x,y,z
 0.293, -0.965, 0.099
 2.808, 0.244, 2.625
 51.196, 51.306, 17.957
x,y,z
 0.296, -0.966, 0.100
 2.686, 0.000, 2.441
 51.196, 51.306, 17.957
x,y,z
 0.296, -0.966, 0.100
 2.686, 0.000, 2.441
 51.196, 51.306, 17.957
x,y,z
 0.296, -0.966, 0.100
 2.319, 0.000, 2.380
 51.196, 51.306, 17.957
x,y,z
 0.295, -0.966, 0.095
 2.319, 0.000, 2.380
 51.233, 50.854, 18.970
x,y,z
 0.295, -0.966, 0.095
 2.319, 0.000, 2.380
 51.233, 50.854, 18.970
x,y,z
 0.301, -0.967, 0.093
 2.014, 0.366, 2.625
 51.233, 50.854, 18.970
x,y,z
 0.301, -0.967, 0.093
 2.014, 0.366, 2.625
 51.233, 50.854, 18.970
x,y,z
 0.294, -0.965, 0.091
 1.709, 0.488, 2.380
 51.233, 50.854, 18.970
x,y,z
 0.294, -0.965, 0.091
 1.709, 0.488, 2.380
 51.233, 50.854, 18.970
x,y,z
 0.317, -0.963, 0.089
 1.587, 0.488, 1.953
 51.233, 50.854, 18.970
x,y,z
 0.317, -0.963, 0.089
 1.587, 0.488, 1.953
 51.233, 50.854, 18.970
x,y,z
 0.317, -0.963, 0.089
 1.587, 0.488, 1.953
 51.233, 50.854, 18.970
x,y,z
 0.322, -0.971, 0.082
 1.953, -0.183, 1.526
 51.233, 50.854, 18.970
x,y,z
 0.322, -0.971, 0.082
 1.953, -0.183, 1.526
 51.233, 50.854, 18.970
x,y,z
 0.289, -0.967, 0.100
 1.831, -0.610, 0.000
 51.233, 50.854, 18.970
x,y,z
 0.289, -0.967, 0.100
 1.831, -0.610, 0.000
 51.233, 50.854, 18.970
x,y,z
 0.285, -0.965, 0.103
 1.831, -0.183, -0.244
 50.916, 51.062, 18.457
x,y,z
 0.285, -0.965, 0.103
 1.831, -0.183, -0.244
 50.916, 51.062, 18.457
x,y,z
 0.285, -0.965, 0.103
 1.831, -0.183, -0.244
 50.916, 51.062, 18.457
x,y,z
 0.289, -0.964, 0.090
 1.709, 0.000, 0.610
 50.916, 51.062, 18.457
x,y,z
 0.289, -0.964, 0.090
 1.709, 0.000, 0.610
 50.916, 51.062, 18.457
x,y,z
 0.288, -0.963, 0.105
 1.831, 0.183, 1.099
 50.916, 51.062, 18.457
x,y,z
 0.288, -0.963, 0.105
 1.831, 0.183, 1.099
 50.916, 51.062, 18.457
x,y,z
 0.292, -0.963, 0.099
 2.014, 0.366, 1.526
 50.916, 51.062, 18.457
x,y,z
 0.292, -0.963, 0.099
 2.014, 0.366, 1.526
 50.916, 51.062, 18.457
x,y,z
 0.292, -0.963, 0.099
 2.380, 0.183, 1.587
 50.916, 51.062, 18.457
x,y,z
 0.294, -0.964, 0.095
 2.380, 0.183, 1.587
 50.916, 51.062, 18.457
x,y,z
 0.294, -0.964, 0.095
 2.380, 0.183, 1.587
 50.916, 51.062, 18.457
x,y,z
 0.290, -0.963, 0.099
 2.563, 0.244, 1.709
 50.916, 51.062, 18.457
x,y,z
 0.290, -0.963, 0.099
 2.563, 0.244, 1.709
 50.916, 51.062, 18.457
x,y,z
 0.293, -0.965, 0.101
 2.625, 0.244, 1.892
 51.367, 50.537, 17.700
x,y,z
 0.293, -0.965, 0.101
 2.625, 0.244, 1.892
 51.367, 50.537, 17.700
x,y,z
 0.293, -0.965, 0.101
 2.441, 0.488, 2.258
 51.367, 50.537, 17.700
x,y,z
 0.293, -0.964, 0.098
 2.441, 0.488, 2.258
 51.367, 50.537, 17.700
x,y,z
 0.293, -0.964, 0.098
 2.441, 0.488, 2.258
 51.367, 50.537, 17.700
x,y,z
 0.297, -0.966, 0.098
 2.319, 0.793, 2.686
 51.367, 50.537, 17.700
x,y,z
 0.297, -0.966, 0.098
 2.319, 0.793, 2.686
 51.367, 50.537, 17.700
x,y,z
 0.293, -0.965, 0.093
 2.136, 0.610, 3.113
 51.367, 50.537, 17.700
x,y,z
 0.293, -0.965, 0.093
 2.136, 0.610, 3.113
 51.367, 50.537, 17.700
x,y,z
 0.297, -0.965, 0.095
 1.953, 0.793, 3.357
 51.367, 50.537, 17.700
x,y,z
 0.297, -0.965, 0.095
 1.953, 0.793, 3.357
 51.367, 50.537, 17.700
x,y,z
 0.297, -0.965, 0.095
 2.014, 1.038, 3.601
 51.367, 50.537, 17.700
x,y,z
 0.291, -0.965, 0.094
 2.014, 1.038, 3.601
 51.367, 50.537, 17.700
x,y,z
 0.291, -0.965, 0.094
 2.014, 1.038, 3.601
 51.465, 50.928, 18.311
x,y,z
 0.297, -0.963, 0.086
 1.892, 1.404, 4.150
 51.465, 50.928, 18.311
x,y,z
 0.297, -0.963, 0.086
 1.892, 1.404, 4.150
 51.465, 50.928, 18.311
x,y,z
 0.307, -0.963, 0.086
 1.648, 1.587, 4.150
 51.465, 50.928, 18.311
x,y,z
 0.307, -0.963, 0.086
 1.648, 1.587, 4.150
 51.465, 50.928, 18.311
x,y,z
 0.307, -0.964, 0.086
 1.770, 1.221, 3.906
 51.465, 50.928, 18.311
x,y,z
 0.307, -0.964, 0.086
 1.770, 1.221, 3.906
 51.465, 50.928, 18.311
x,y,z
 0.307, -0.964, 0.086
 1.831, 1.099, 3.296
 51.465, 50.928, 18.311
x,y,z
 0.305, -0.964, 0.088
 1.831, 1.099, 3.296
 51.465, 50.928, 18.311
x,y,z
 0.305, -0.964, 0.088
 1.831, 1.099, 3.296
 51.465, 50.928, 18.311
x,y,z
 0.302, -0.964, 0.088
 1.892, 1.099, 2.808
 51.465, 50.928, 18.311
x,y,z
 0.302, -0.964, 0.088
 1.892, 1.099, 2.808
 51.465, 50.928, 18.311
x,y,z
 0.302, -0.962, 0.090
 2.075, 0.916, 2.563
 51.465, 50.928, 18.311
x,y,z
 0.302, -0.962, 0.090
 2.075, 0.916, 2.563
 51.379, 51.147, 19.434
x,y,z
 0.307, -0.964, 0.091
 1.892, 0.793, 2.441
 51.379, 51.147, 19.434
x,y,z
 0.307, -0.964, 0.091
 1.892, 0.793, 2.441
 51.379, 51.147, 19.434
x,y,z
 0.307, -0.964, 0.091
 1.892, 0.793, 2.441
 51.379, 51.147, 19.434
x,y,z
 0.305, -0.964, 0.091
 1.831, 0.488, 2.136
 51.379, 51.147, 19.434
x,y,z
 0.305, -0.964, 0.091
 1.831, 0.488, 2.136
 51.379, 51.147, 19.434
x,y,z
 0.301, -0.963, 0.095
 2.014, 0.366, 1.831
 51.379, 51.147, 19.434
x,y,z
 0.301, -0.963, 0.095
 2.014, 0.366, 1.831
 51.379, 51.147, 19.434
x,y,z
 0.301, -0.963, 0.092
 1.831, 0.549, 1.709
 51.379, 51.147, 19.434
x,y,z
 0.301, -0.963, 0.092
 1.831, 0.549, 1.709
 51.379, 51.147, 19.434
x,y,z
 0.301, -0.963, 0.092
 1.709, 0.488, 1.892
 51.379, 51.147, 19.434
x,y,z
 0.301, -0.963, 0.092
 1.709, 0.488, 1.892
 51.379, 51.147, 19.434
x,y,z
 0.301, -0.963, 0.092
 1.709, 0.488, 1.892
 51.379, 51.147, 19.434
x,y,z
 0.300, -0.964, 0.095
 1.648, 0.549, 1.953
 51.306, 51.404, 19.067
x,y,z
 0.300, -0.964, 0.095
 1.648, 0.549, 1.953
 51.306, 51.404, 19.067
x,y,z
 0.298, -0.963, 0.093
 1.709, 0.427, 2.136
 51.306, 51.404, 19.067
x,y,z
 0.298, -0.963, 0.093
 1.709, 0.427, 2.136
 51.306, 51.404, 19.067
x,y,z
 0.299, -0.963, 0.094
 1.526, 0.549, 2.319
 51.306, 51.404, 19.067
x,y,z
 0.299, -0.963, 0.094
 1.526, 0.549, 2.319
 51.306, 51.404, 19.067
x,y,z
 0.299, -0.963, 0.094
 1.648, 0.854, 2.625
 51.306, 51.404, 19.067
x,y,z
 0.305, -0.963, 0.091
 1.648, 0.854, 2.625
 51.306, 51.404, 19.067
x,y,z
 0.305, -0.963, 0.091
 1.648, 0.854, 2.625
 51.306, 51.404, 19.067
x,y,z
 0.309, -0.963, 0.088
 1.587, 0.671, 2.747
 51.306, 51.404, 19.067
x,y,z
 0.309, -0.963, 0.088
 1.587, 0.671, 2.747
 51.306, 51.404, 19.067
x,y,z
 0.316, -0.964, 0.083
 1.526, 0.610, 2.380
 51.306, 51.404, 19.067
x,y,z
 0.316, -0.964, 0.083
 1.526, 0.610, 2.380
 51.306, 51.404, 19.067
x,y,z
 0.308, -0.964, 0.084
 1.404, 0.427, 1.770
 51.306, 51.172, 18.457
x,y,z
 0.308, -0.964, 0.084
 1.404, 0.427, 1.770
 51.648, 51.172, 18.457
x,y,z
 0.308, -0.964, 0.084
 1.404, 0.427, 1.770
 51.648, 51.172, 18.457
x,y,z
 0.303, -0.963, 0.089
 1.465, 0.122, 1.099
 51.648, 51.172, 18.457
x,y,z
 0.303, -0.963, 0.089
 1.465, 0.122, 1.099
 51.648, 51.172, 18.457
x,y,z
 0.303, -0.963, 0.090
 1.465, 0.183, 1.038
 51.648, 51.172, 18.457
x,y,z
 0.303, -0.963, 0.090
 1.465, 0.183, 1.038
 51.648, 51.172, 18.457
x,y,z
 0.305, -0.962, 0.089
 1.465, 0.244, 0.977
 51.648, 51.172, 18.457
x,y,z
 0.305, -0.962, 0.089
 1.465, 0.244, 0.977
 51.648, 51.172, 18.457
x,y,z
 0.305, -0.962, 0.089
 1.526, 0.183, 0.916
 51.648, 51.172, 18.457
x,y,z
 0.307, -0.964, 0.091
 1.526, 0.183, 0.916
 51.648, 51.172, 18.457
x,y,z
 0.307, -0.964, 0.091
 1.526, 0.183, 0.916
 51.648, 51.172, 18.457
x,y,z
 0.306, -0.963, 0.091
 1.343, 0.183, 0.671
 51.648, 51.172, 18.457
x,y,z
 0.306, -0.963, 0.091
 1.343, 0.183, 0.671
 51.648, 51.172, 18.457
x,y,z
 0.306, -0.963, 0.090
 1.282, 0.122, 0.610
 51.917, 50.806, 18.079
x,y,z
 0.306, -0.963, 0.090
 1.282, 0.122, 0.610
 51.917, 50.806, 18.079
x,y,z
 0.302, -0.963, 0.090
 1.221, 0.122, 0.488
 51.917, 50.806, 18.079
x,y,z
 0.302, -0.963, 0.090
 1.221, 0.122, 0.488
 51.917, 50.806, 18.079
x,y,z
 0.302, -0.963, 0.090
 1.404, 0.061, 0.610
 51.917, 50.806, 18.079
x,y,z
 0.303, -0.962, 0.090
 1.404, 0.061, 0.610
 51.917, 50.806, 18.079
x,y,z
 0.303, -0.962, 0.090
 1.404, 0.061, 0.610
 51.917, 50.806, 18.079
x,y,z
 0.301, -0.961, 0.089
 1.404, 0.122, 0.671
 51.917, 50.806, 18.079
x,y,z
 0.301, -0.961, 0.089
 1.404, 0.122, 0.671
 51.917, 50.806, 18.079
x,y,z
 0.302, -0.961, 0.091
 1.343, 0.244, 0.732
 51.917, 50.806, 18.079
x,y,z
 0.302, -0.961, 0.091
 1.343, 0.244, 0.732
 51.917, 50.806, 18.079
x,y,z
 0.302, -0.961, 0.091
 1.282, 0.183, 0.916
 51.917, 50.806, 18.079
x,y,z
 0.305, -0.962, 0.090
 1.282, 0.183, 0.916
 51.917, 50.806, 18.079
x,y,z
 0.305, -0.962, 0.090
 1.282, 0.183, 0.916
 51.306, 50.659, 17.883
x,y,z
 0.318, -0.965, 0.089
 1.221, -0.122, 1.038
 51.306, 50.659, 17.883
x,y,z
 0.318, -0.965, 0.089
 1.221, -0.122, 1.038
 51.306, 50.659, 17.883
x,y,z
 0.305, -0.966, 0.086
 1.282, -0.427, 0.610
 51.306, 50.659, 17.883
x,y,z
 0.305, -0.966, 0.086
 1.282, -0.427, 0.610
 51.306, 50.659, 17.883
x,y,z
 0.298, -0.962, 0.089
 1.343, -0.244, 0.183
 51.306, 50.659, 17.883
x,y,z
 0.298, -0.962, 0.089
 1.343, -0.244, 0.183
 51.306, 50.659, 17.883
x,y,z
 0.298, -0.962, 0.089
 1.343, -0.183, 0.488
 51.306, 50.659, 17.883
x,y,z
 0.305, -0.961, 0.088
 1.343, -0.183, 0.488
 51.306, 50.659, 17.883
x,y,z
 0.305, -0.961, 0.088
 1.343, -0.183, 0.488
 51.306, 50.659, 17.883
x,y,z
 0.306, -0.962, 0.088
 1.465, -0.061, 0.732
 51.306, 50.659, 17.883
x,y,z
 0.306, -0.962, 0.088
 1.465, -0.061, 0.732
 51.306, 50.659, 17.883
x,y,z
 0.304, -0.964, 0.091
 1.770, -0.183, 0.610
 51.306, 50.659, 17.883
x,y,z
 0.304, -0.964, 0.091
 1.770, -0.183, 0.610
 51.941, 51.196, 17.810
x,y,z
 0.305, -0.965, 0.093
 1.770, -0.183, 0.427
 51.941, 51.196, 17.810
x,y,z
 0.305, -0.965, 0.093
 1.770, -0.183, 0.427
 51.941, 51.196, 17.810
x,y,z
 0.305, -0.965, 0.093
 1.770, -0.244, 0.488
 51.941, 51.196, 17.810
x,y,z
 0.302, -0.963, 0.093
 1.770, -0.244, 0.488
 51.941, 51.196, 17.810
x,y,z
 0.302, -0.963, 0.093
 1.770, -0.244, 0.488
 51.941, 51.196, 17.810
x,y,z
 0.303, -0.963, 0.088
 1.709, -0.244, 0.305
 51.941, 51.196, 17.810
x,y,z
 0.303, -0.963, 0.088
 1.709, -0.244, 0.305
 51.941, 51.196, 17.810
x,y,z
 0.304, -0.963, 0.088
 1.648, -0.183, 0.183
 51.941, 51.196, 17.810
x,y,z
 0.304, -0.963, 0.088
 1.648, -0.183, 0.183
 51.941, 51.196, 17.810
x,y,z
 0.307, -0.963, 0.087
 1.587, -0.122, 0.244
 51.941, 51.196, 17.810
x,y,z
 0.307, -0.963, 0.087
 1.587, -0.122, 0.244
 51.941, 51.196, 17.810
x,y,z
 0.307, -0.963, 0.087
 1.648, -0.305, 0.122
 51.941, 51.196, 17.810
x,y,z
 0.307, -0.964, 0.087
 1.648, -0.305, 0.122
 51.941, 51.196, 18.298
x,y,z
 0.307, -0.964, 0.087
 1.648, -0.305, 0.122
 51.562, 50.989, 18.298
x,y,z
 0.300, -0.961, 0.087
 1.465, -0.244, -0.122
 51.562, 50.989, 18.298
x,y,z
 0.300, -0.961, 0.087
 1.465, -0.244, -0.122
 51.562, 50.989, 18.298
x,y,z
 0.304, -0.963, 0.089
 1.221, -0.183, 0.000
 51.562, 50.989, 18.298
x,y,z
 0.304, -0.963, 0.089
 1.221, -0.183, 0.000
 51.562, 50.989, 18.298
x,y,z
 0.304, -0.963, 0.089
 1.343, -0.183, 0.061
 51.562, 50.989, 18.298
x,y,z
 0.306, -0.963, 0.087
 1.343, -0.183, 0.061
 51.562, 50.989, 18.298
x,y,z
 0.306, -0.963, 0.087
 1.343, -0.183, 0.061
 51.562, 50.989, 18.298
x,y,z
 0.301, -0.963, 0.089
 1.282, -0.061, 0.000
 51.562, 50.989, 18.298
x,y,z
 0.301, -0.963, 0.089
 1.282, -0.061, 0.000
 51.562, 50.989, 18.298
x,y,z
 0.302, -0.962, 0.091
 1.404, 0.061, 0.122
 51.562, 50.989, 18.298
x,y,z
 0.302, -0.962, 0.091
 1.404, 0.061, 0.122
 51.562, 50.989, 18.298
x,y,z
 0.301, -0.963, 0.089
 1.343, 0.000, 0.122
 51.562, 50.989, 18.298
x,y,z
 0.301, -0.963, 0.089
 1.343, 0.000, 0.122
 52.283, 50.537, 18.518
x,y,z
 0.301, -0.963, 0.089
 1.404, 0.000, 0.427
 52.283, 50.537, 18.518
x,y,z
 0.301, -0.962, 0.087
 1.404, 0.000, 0.427
 52.283, 50.537, 18.518
x,y,z
 0.301, -0.962, 0.087
 1.404, 0.000, 0.427
 52.283, 50.537, 18.518
x,y,z
 0.302, -0.962, 0.089
 1.404, 0.061, 0.366
 52.283, 50.537, 18.518
x,y,z
 0.302, -0.962, 0.089
 1.404, 0.061, 0.366
 52.283, 50.537, 18.518
x,y,z
 0.303, -0.963, 0.090
 1.465, 0.122, 0.183
 52.283, 50.537, 18.518
x,y,z
 0.303, -0.963, 0.090
 1.465, 0.122, 0.183
 52.283, 50.537, 18.518
x,y,z
 0.303, -0.963, 0.089
 1.404, 0.000, 0.244
 52.283, 50.537, 18.518
x,y,z
 0.303, -0.963, 0.089
 1.404, 0.000, 0.244
 52.283, 50.537, 18.518
x,y,z
 0.303, -0.963, 0.089
 1.404, 0.000, 0.244
 52.283, 50.537, 18.518
x,y,z
 0.304, -0.961, 0.087
 1.404, -0.427, 0.244
 52.283, 50.537, 18.518
x,y,z
 0.304, -0.961, 0.087
 1.404, -0.427, 0.244
 52.283, 50.537, 18.518
x,y,z
 0.305, -0.960, 0.088
 1.709, -1.160, 0.427
 52.026, 51.074, 18.762
x,y,z
 0.305, -0.960, 0.088
 1.709, -1.160, 0.427
 52.026, 51.074, 18.762
x,y,z
 0.306, -0.960, 0.092
 2.014, -2.380, 0.305
 52.026, 51.074, 18.762
x,y,z
 0.306, -0.960, 0.092
 2.014, -2.380, 0.305
 52.026, 51.074, 18.762
x,y,z
 0.306, -0.960, 0.092
 2.014, -2.380, 0.305
 52.026, 51.074, 18.762
x,y,z
 0.306, -0.953, 0.087
 2.625, -3.357, 0.061
 52.026, 51.074, 18.762
x,y,z
 0.306, -0.953, 0.087
 2.625, -3.357, 0.061
 52.026, 51.074, 18.762
x,y,z
 0.322, -0.952, 0.079
 3.845, -6.104, 0.061
 52.026, 51.074, 18.762
x,y,z
 0.322, -0.952, 0.079
 3.845, -6.104, 0.061
 52.026, 51.074, 18.762
x,y,z
 0.310, -0.953, 0.085
 5.493, -11.475, -0.488
 52.026, 51.074, 18.762
x,y,z
 0.310, -0.953, 0.085
 5.493, -11.475, -0.488
 52.026, 51.074, 18.762
x,y,z
 0.300, -0.955, 0.087
 6.897, -14.587, -0.732
 52.026, 51.074, 18.762
x,y,z
 0.300, -0.955, 0.087
 6.897, -14.587, -0.732
 52.026, 51.074, 18.762
x,y,z
 0.300, -0.955, 0.087
 6.897, -14.587, -0.732
 52.026, 51.074, 15.637
x,y,z
 0.306, -0.944, 0.081
 7.568, -16.479, -0.122
 52.258, 50.195, 17.651
x,y,z
 0.306, -0.944, 0.081
 7.568, -16.479, -0.122
 52.258, 50.195, 17.651
x,y,z
 0.280, -0.971, 0.095
 8.484, -19.104, 0.916
 52.258, 50.195, 17.651
x,y,z
 0.280, -0.971, 0.095
 8.484, -19.104, 0.916
 52.258, 50.195, 17.651
x,y,z
 0.287, -0.976, 0.103
 8.179, -18.372, 2.319
 52.258, 50.195, 17.651
x,y,z
 0.287, -0.976, 0.103
 8.179, -18.372, 2.319
 52.258, 50.195, 17.651
x,y,z
 0.306, -0.978, 0.095
 6.226, -15.015, 3.357
 52.258, 50.195, 17.651
x,y,z
 0.306, -0.978, 0.095
 6.226, -15.015, 3.357
 52.258, 50.195, 17.651
x,y,z
 0.306, -0.978, 0.095
 6.226, -15.015, 3.357
 52.258, 50.195, 17.651
x,y,z
 0.307, -0.974, 0.090
 5.127, -12.573, 2.686
 52.258, 50.195, 17.651
x,y,z
 0.307, -0.974, 0.090
 5.127, -12.573, 2.686
 52.258, 50.195, 17.651
x,y,z
 0.312, -0.972, 0.082
 4.150, -10.620, 0.977
 52.258, 50.195, 17.651
x,y,z
 0.312, -0.972, 0.082
 4.150, -10.620, 0.977
 52.258, 50.195, 17.651
x,y,z
 0.306, -0.974, 0.079
 3.296, -8.911, -0.427
 53.235, 49.622, 18.176
x,y,z
 0.306, -0.974, 0.079
 3.296, -8.911, -0.427
 53.235, 49.622, 18.176
x,y,z
 0.306, -0.974, 0.079
 2.380, -7.507, -1.526
 53.235, 49.622, 18.176
x,y,z
 0.306, -0.969, 0.079
 2.380, -7.507, -1.526
 53.235, 49.622, 18.176
x,y,z
 0.306, -0.969, 0.079
 2.380, -7.507, -1.526
 53.235, 49.622, 18.176
x,y,z
 0.303, -0.967, 0.078
 1.770, -6.409, -2.258
 53.235, 49.622, 18.176
x,y,z
 0.303, -0.967, 0.078
 1.770, -6.409, -2.258
 53.235, 49.622, 18.176
x,y,z
 0.301, -0.967, 0.080
 1.343, -5.493, -3.052
 53.235, 49.622, 18.176
x,y,z
 0.301, -0.967, 0.080
 1.343, -5.493, -3.052
 53.235, 49.622, 18.176
x,y,z
 0.299, -0.967, 0.082
 1.099, -5.066, -3.723
 53.235, 49.622, 18.176
x,y,z
 0.299, -0.967, 0.082
 1.099, -5.066, -3.723
 53.235, 49.622, 18.176
x,y,z
 0.299, -0.967, 0.082
 0.610, -4.333, -4.211
 53.235, 49.622, 18.176
x,y,z
 0.298, -0.967, 0.082
 0.610, -4.333, -4.211
 53.235, 49.622, 18.176
x,y,z
 0.298, -0.967, 0.082
 0.610, -4.333, -4.211
 53.320, 49.500, 17.773
x,y,z
 0.294, -0.968, 0.086
 0.000, -3.479, -4.456
 53.320, 49.500, 17.773
x,y,z
 0.294, -0.968, 0.086
 0.000, -3.479, -4.456
 53.320, 49.500, 17.773
x,y,z
 0.290, -0.968, 0.091
 -0.427, -2.563, -4.822
 53.320, 49.500, 17.773
x,y,z
 0.290, -0.968, 0.091
 -0.427, -2.563, -4.822
 53.320, 49.500, 17.773
x,y,z
 0.291, -0.968, 0.092
 -0.549, -1.648, -4.761
 53.320, 49.500, 17.773
x,y,z
 0.291, -0.968, 0.092
 -0.549, -1.648, -4.761
 53.320, 49.500, 17.773
x,y,z
 0.291, -0.968, 0.092
 -0.549, -1.648, -4.761
 53.320, 49.500, 17.773
x,y,z
 0.297, -0.964, 0.092
 -0.854, -0.671, -4.883
 53.320, 49.500, 17.773
x,y,z
 0.297, -0.964, 0.092
 -0.854, -0.671, -4.883
 53.320, 49.500, 17.773
x,y,z
 0.317, -0.973, 0.096
 -0.671, -0.488, -5.371
 53.320, 49.500, 17.773
x,y,z
 0.317, -0.973, 0.096
 -0.671, -0.488, -5.371
 53.320, 49.500, 17.773
x,y,z
 0.290, -0.975, 0.082
 -0.061, -0.427, -6.470
 53.320, 49.500, 17.773
x,y,z
 0.290, -0.975, 0.082
 -0.061, -0.427, -6.470
 52.515, 50.281, 17.554
x,y,z
 0.290, -0.975, 0.082
 -0.854, 1.282, -7.568
 52.515, 50.281, 17.554
x,y,z
 0.263, -0.969, 0.096
 -0.854, 1.282, -7.568
 52.515, 50.281, 17.554
x,y,z
 0.263, -0.969, 0.096
 -0.854, 1.282, -7.568
 52.515, 50.281, 17.554
x,y,z
 0.286, -0.970, 0.096
 -1.648, 3.357, -6.775
 52.515, 50.281, 17.554
x,y,z
 0.286, -0.970, 0.096
 -1.648, 3.357, -6.775
 52.515, 50.281, 17.554
x,y,z
 0.287, -0.973, 0.088
 -2.136, 4.700, -5.676
 52.515, 50.281, 17.554
x,y,z
 0.287, -0.973, 0.088
 -2.136, 4.700, -5.676
 52.515, 50.281, 17.554
x,y,z
 0.274, -0.972, 0.104
 -2.136, 5.676, -5.676
 52.515, 50.281, 17.554
x,y,z
 0.274, -0.972, 0.104
 -2.136, 5.676, -5.676
 52.515, 50.281, 17.554
x,y,z
 0.274, -0.972, 0.104
 -2.136, 5.676, -5.676
 52.515, 50.281, 17.554
x,y,z
 0.263, -0.968, 0.112
 -2.136, 6.653, -5.249
 52.515, 50.281, 17.554
x,y,z
 0.263, -0.968, 0.112
 -2.136, 6.653, -5.249
 52.515, 50.281, 17.554
x,y,z
 0.270, -0.967, 0.100
 -2.258, 7.263, -3.845
 51.892, 51.111, 17.847
x,y,z
 0.270, -0.967, 0.100
 -2.258, 7.263, -3.845
 51.892, 51.111, 17.847
x,y,z
 0.280, -0.967, 0.095
 -2.197, 7.629, -2.319
 51.892, 51.111, 17.847
x,y,z
 0.280, -0.967, 0.095
 -2.197, 7.629, -2.319
 51.892, 51.111, 17.847
x,y,z
 0.283, -0.967, 0.096
 -1.953, 7.385, -2.075
 51.892, 51.111, 17.847
x,y,z
 0.283, -0.967, 0.096
 -1.953, 7.385, -2.075
 51.892, 51.111, 17.847
x,y,z
 0.283, -0.967, 0.096
 -1.953, 7.385, -2.075
 51.892, 51.111, 17.847
x,y,z
 0.299, -0.966, 0.085
 -1.648, 7.080, -2.319
 51.892, 51.111, 17.847
x,y,z
 0.299, -0.966, 0.085
 -1.648, 7.080, -2.319
 51.892, 51.111, 17.847
x,y,z
 0.318, -0.973, 0.087
 -1.648, 6.531, -3.357
 51.892, 51.111, 17.847
x,y,z
 0.318, -0.973, 0.087
 -1.648, 6.531, -3.357
 51.892, 51.111, 17.847
x,y,z
 0.302, -0.976, 0.101
 -1.465, 5.005, -5.493
 51.892, 51.111, 17.847
x,y,z
 0.302, -0.976, 0.101
 -1.465, 5.005, -5.493
 51.892, 51.111, 17.847
x,y,z
 0.312, -0.969, 0.109
 -1.221, 3.479, -7.324
 51.355, 51.416, 17.151
x,y,z
 0.312, -0.969, 0.109
 -1.221, 3.479, -7.324
 51.355, 51.416, 17.151
x,y,z
 0.312, -0.969, 0.109
 -1.221, 3.479, -7.324
 51.355, 51.416, 17.151
x,y,z
 0.343, -0.987, 0.093
 -0.549, 0.793, -9.460
 51.355, 51.416, 17.151
x,y,z
 0.343, -0.987, 0.093
 -0.549, 0.793, -9.460
 51.355, 51.416, 17.151
x,y,z
 0.291, -0.985, 0.091
 0.183, -1.892, -13.489
 51.355, 51.416, 17.151
x,y,z
 0.291, -0.985, 0.091
 0.183, -1.892, -13.489
 51.355, 51.416, 17.151
x,y,z
 0.263, -0.981, 0.108
 -0.183, -2.197, -15.930
 51.355, 51.416, 17.151
x,y,z
 0.263, -0.981, 0.108
 -0.183, -2.197, -15.930
 51.355, 51.416, 17.151
x,y,z
 0.263, -0.981, 0.108
 -1.038, -1.709, -15.625
 51.355, 51.416, 17.151
x,y,z
 0.279, -0.981, 0.087
