 -0.854, -0.122, -13.306
 46.350, 58.118, 11.584
x,y,z
 0.079, -0.993, 0.062
 -0.732, -0.732, -13.428
 46.045, 58.533, 11.572
x,y,z
 0.079, -0.993, 0.062
 -0.732, -0.732, -13.428
 46.045, 58.533, 11.572
x,y,z
 0.079, -0.993, 0.062
 -0.916, -0.854, -13.428
 46.045, 58.533, 11.572
x,y,z
 0.043, -0.984, 0.061
 -0.916, -0.854, -13.428
 46.045, 58.533, 11.572
x,y,z
 0.043, -0.984, 0.061
 -0.916, -0.854, -13.428
 46.045, 58.533, 11.572
x,y,z
 0.045, -0.983, 0.057
 -0.671, -0.427, -12.390
 46.045, 58.533, 11.572
x,y,z
 0.045, -0.983, 0.057
 -0.671, -0.427, -12.390
 46.045, 58.533, 11.572
x,y,z
 0.029, -0.972, 0.052
 -0.671, 0.305, -10.925
 46.045, 58.533, 11.572
x,y,z
 0.029, -0.972, 0.052
 -0.671, 0.305, -10.925
 46.045, 58.533, 11.572
x,y,z
 0.040, -0.970, 0.055
 -0.305, 0.610, -10.071
 46.045, 58.533, 11.572
x,y,z
 0.040, -0.970, 0.055
 -0.305, 0.610, -10.071
 46.045, 58.533, 11.572
x,y,z
 0.040, -0.970, 0.055
 -0.183, 0.549, -9.277
 46.045, 58.533, 11.572
x,y,z
 0.048, -0.980, 0.047
 -0.183, 0.549, -9.277
 46.045, 58.533, 11.572
x,y,z
 0.048, -0.980, 0.047
 -0.183, 0.549, -9.277
 45.581, 58.948, 10.144
x,y,z
 0.078, -0.978, 0.045
 0.427, 0.122, -8.362
 45.581, 58.948, 10.144
x,y,z
 0.078, -0.978, 0.045
 0.427, 0.122, -8.362
 45.581, 58.948, 10.144
x,y,z
 0.065, -0.986, 0.037
 1.587, -0.793, -7.446
 45.581, 58.948, 10.144
x,y,z
 0.065, -0.986, 0.037
 1.587, -0.793, -7.446
 45.581, 58.948, 10.144
x,y,z
 0.055, -0.979, 0.034
 3.052, -1.709, -6.897
 45.581, 58.948, 10.144
x,y,z
 0.055, -0.979, 0.034
 3.052, -1.709, -6.897
 45.581, 58.948, 10.144
x,y,z
 0.055, -0.979, 0.034
 3.052, -1.709, -6.897
 45.581, 58.948, 10.144
x,y,z
 0.064, -0.993, 0.016
 4.578, -3.601, -6.470
 45.581, 58.948, 10.144
x,y,z
 0.064, -0.993, 0.016
 4.578, -3.601, -6.470
 45.581, 58.948, 10.144
x,y,z
 0.071, -0.991, -0.013
 5.981, -6.226, -6.531
 45.581, 58.948, 10.144
x,y,z
 0.071, -0.991, -0.013
 5.981, -6.226, -6.531
 45.581, 58.948, 10.144
x,y,z
 0.064, -0.990, -0.025
 7.080, -8.118, -7.019
 45.581, 58.948, 10.144
x,y,z
 0.064, -0.990, -0.025
 7.080, -8.118, -7.019
 45.874, 59.045, 11.487
x,y,z
 0.050, -0.982, -0.011
 7.874, -8.789, -7.385
 45.874, 59.045, 11.487
x,y,z
 0.050, -0.982, -0.011
 7.874, -8.789, -7.385
 45.874, 59.045, 11.487
x,y,z
 0.050, -0.982, -0.011
 7.874, -8.789, -7.385
 45.874, 59.045, 11.487
x,y,z
 0.030, -0.964, 0.054
 7.019, -8.423, -7.690
 45.874, 59.045, 11.487
x,y,z
 0.030, -0.964, 0.054
 7.019, -8.423, -7.690
 45.874, 59.045, 11.487
x,y,z
 -0.013, -0.980, 0.094
 4.395, -5.981, -7.324
 45.874, 59.045, 11.487
x,y,z
 -0.013, -0.980, 0.094
 4.395, -5.981, -7.324
 45.874, 59.045, 11.487
x,y,z
 -0.017, -0.965, 0.190
 1.953, -2.502, -6.104
 45.874, 59.045, 11.487
x,y,z
 -0.017, -0.965, 0.190
 1.953, -2.502, -6.104
 45.874, 59.045, 11.487
x,y,z
 -0.061, -0.990, 0.235
 -1.709, 2.991, -4.517
 45.874, 59.045, 11.487
x,y,z
 -0.061, -0.990, 0.235
 -1.709, 2.991, -4.517
 45.874, 59.045, 11.487
x,y,z
 -0.061, -0.990, 0.235
 -1.709, 2.991, -4.517
 45.874, 59.045, 11.487
x,y,z
 -0.005, -1.017, 0.266
 -3.601, 8.362, -2.869
 45.459, 59.131, 11.035
x,y,z
 -0.005, -1.017, 0.266
 -3.601, 8.362, -2.869
 45.459, 59.131, 11.035
x,y,z
 -0.019, -1.016, 0.272
 -3.723, 10.010, -2.502
 45.459, 59.131, 11.035
x,y,z
 -0.019, -1.016, 0.272
 -3.723, 10.010, -2.502
 45.459, 59.131, 11.035
x,y,z
 -0.001, -1.002, 0.253
 -4.150, 11.292, -2.197
 45.459, 59.131, 11.035
x,y,z
 -0.001, -1.002, 0.253
 -4.150, 11.292, -2.197
 45.459, 59.131, 11.035
x,y,z
 -0.001, -1.002, 0.253
 -4.150, 10.315, -1.648
 45.459, 59.131, 11.035
x,y,z
 0.000, -0.988, 0.230
 -4.150, 10.315, -1.648
 45.459, 59.131, 11.035
x,y,z
 0.000, -0.988, 0.230
 -4.150, 10.315, -1.648
 45.459, 59.131, 11.035
x,y,z
 0.055, -0.987, 0.164
 -4.639, 9.888, -0.183
 45.459, 59.131, 11.035
x,y,z
 0.055, -0.987, 0.164
 -4.639, 9.888, -0.183
 45.459, 59.131, 11.035
x,y,z
 0.074, -1.002, 0.096
 -4.700, 8.789, 0.732
 45.459, 59.131, 11.035
x,y,z
 0.074, -1.002, 0.096
 -4.700, 8.789, 0.732
 45.459, 59.131, 11.035
x,y,z
 0.082, -1.005, 0.037
 -4.822, 8.423, 0.183
 44.421, 59.351, 11.914
x,y,z
 0.082, -1.005, 0.037
 -4.822, 8.423, 0.183
 44.421, 59.351, 11.914
x,y,z
 0.082, -1.005, 0.037
 -4.822, 8.423, 0.183
 44.421, 59.351, 11.914
x,y,z
 0.137, -1.044, -0.004
 -5.066, 8.667, -0.427
 44.421, 59.351, 11.914
x,y,z
 0.137, -1.044, -0.004
 -5.066, 8.667, -0.427
 44.421, 59.351, 11.914
x,y,z
 0.129, -1.050, -0.028
 -4.639, 7.935, -1.404
 44.421, 59.351, 11.914
x,y,z
 0.129, -1.050, -0.028
 -4.639, 7.935, -1.404
 44.421, 59.351, 11.914
x,y,z
 0.088, -1.034, -0.009
 -4.333, 7.996, -2.380
 44.421, 59.351, 11.914
x,y,z
 0.088, -1.034, -0.009
 -4.333, 7.996, -2.380
 44.421, 59.351, 11.914
x,y,z
 0.088, -1.034, -0.009
 -3.479, 7.324, -3.235
 44.421, 59.351, 11.914
x,y,z
 0.060, -1.001, 0.025
 -3.479, 7.324, -3.235
 44.421, 59.351, 11.914
x,y,z
 0.060, -1.001, 0.025
 -3.479, 7.324, -3.235
 44.421, 59.351, 11.914
x,y,z
 0.030, -0.982, 0.066
 -2.991, 6.042, -3.662
 44.421, 59.351, 11.914
x,y,z
 0.030, -0.982, 0.066
 -2.991, 6.042, -3.662
 44.421, 59.351, 11.914
x,y,z
 0.034, -0.967, 0.078
 -3.235, 5.127, -3.601
 44.312, 59.705, 11.084
x,y,z
 0.034, -0.967, 0.078
 -3.235, 5.127, -3.601
 44.312, 59.705, 11.084
x,y,z
 0.023, -0.979, 0.082
 -2.930, 3.357, -3.174
 44.312, 59.705, 11.084
x,y,z
 0.023, -0.979, 0.082
 -2.930, 3.357, -3.174
 44.312, 59.705, 11.084
x,y,z
 0.023, -0.979, 0.082
 -2.258, 1.526, -2.686
 44.312, 59.705, 11.084
x,y,z
 -0.004, -0.972, 0.073
 -2.258, 1.526, -2.686
 44.312, 59.705, 11.084
x,y,z
 -0.004, -0.972, 0.073
 -2.258, 1.526, -2.686
 44.312, 59.705, 11.084
x,y,z
 -0.009, -0.959, 0.052
 -2.258, 0.427, -1.587
 44.312, 59.705, 11.084
x,y,z
 -0.009, -0.959, 0.052
 -2.258, 0.427, -1.587
 44.312, 59.705, 11.084
x,y,z
 0.006, -0.963, 0.023
 -2.441, 0.427, -0.854
 44.312, 59.705, 11.084
x,y,z
 0.006, -0.963, 0.023
 -2.441, 0.427, -0.854
 44.312, 59.705, 11.084
x,y,z
 0.066, -0.970, -0.004
 -1.953, 0.671, -0.427
 44.312, 59.705, 11.084
x,y,z
 0.066, -0.970, -0.004
 -1.953, 0.671, -0.427
 44.312, 59.705, 11.084
x,y,z
 0.066, -0.970, -0.004
 -1.953, 0.671, -0.427
 44.434, 59.644, 10.730
x,y,z
 0.105, -1.008, -0.009
 -0.366, -0.244, -0.977
 44.434, 59.644, 10.730
x,y,z
 0.105, -1.008, -0.009
 -0.366, -0.244, -0.977
 44.434, 59.644, 10.730
x,y,z
 0.109, -1.023, 0.001
 1.892, -2.014, -2.014
 44.434, 59.644, 10.730
x,y,z
 0.109, -1.023, 0.001
 1.892, -2.014, -2.014
 44.434, 59.644, 10.730
x,y,z
 0.034, -1.012, 0.052
 3.113, -3.845, -2.930
 44.434, 59.644, 10.730
x,y,z
 0.034, -1.012, 0.052
 3.113, -3.845, -2.930
 44.434, 59.644, 10.730
x,y,z
 0.034, -1.012, 0.052
 2.686, -3.662, -2.930
 44.434, 59.644, 10.730
x,y,z
 0.020, -0.995, 0.102
 2.686, -3.662, -2.930
 44.434, 59.644, 10.730
x,y,z
 0.020, -0.995, 0.102
 2.686, -3.662, -2.930
 44.434, 59.644, 10.730
x,y,z
 -0.016, -0.987, 0.144
 2.625, -3.357, -1.892
 44.434, 59.644, 10.730
x,y,z
 -0.016, -0.987, 0.144
 2.625, -3.357, -1.892
 44.434, 59.644, 10.730
x,y,z
 -0.026, -0.979, 0.161
 2.686, -2.563, -0.793
 44.434, 59.644, 10.730
x,y,z
 -0.026, -0.979, 0.161
 2.686, -2.563, -0.793
 44.385, 59.924, 12.085
x,y,z
 -0.032, -0.969, 0.164
 2.686, -2.075, 1.038
 44.385, 59.924, 12.085
x,y,z
 -0.032, -0.969, 0.164
 2.686, -2.075, 1.038
 44.385, 59.924, 12.085
x,y,z
 -0.032, -0.969, 0.164
 2.075, -1.831, 2.686
 44.385, 59.924, 12.085
x,y,z
 -0.054, -0.966, 0.145
 2.075, -1.831, 2.686
 44.385, 59.924, 12.085
x,y,z
 -0.054, -0.966, 0.145
 2.075, -1.831, 2.686
 44.385, 59.924, 12.085
x,y,z
 -0.008, -0.969, 0.109
 1.221, -1.099, 4.395
 44.385, 59.924, 12.085
x,y,z
 -0.008, -0.969, 0.109
 1.221, -1.099, 4.395
 44.385, 59.924, 12.085
x,y,z
 0.033, -0.986, 0.074
 0.671, -0.916, 5.737
 44.385, 59.924, 12.085
x,y,z
 0.033, -0.986, 0.074
 0.671, -0.916, 5.737
 44.385, 59.924, 12.085
x,y,z
 0.101, -1.007, 0.021
 0.549, -0.854, 6.165
 44.385, 59.924, 12.085
x,y,z
 0.101, -1.007, 0.021
 0.549, -0.854, 6.165
 44.385, 59.924, 12.085
x,y,z
 0.101, -1.007, 0.021
 0.549, -0.854, 6.165
 44.385, 59.924, 12.085
x,y,z
 0.168, -1.051, 0.001
 1.099, -1.587, 5.310
 44.849, 59.961, 11.328
x,y,z
 0.168, -1.051, 0.001
 1.099, -1.587, 5.310
 44.849, 59.961, 11.328
x,y,z
 0.121, -1.061, -0.000
 1.892, -2.441, 3.540
 44.849, 59.961, 11.328
x,y,z
 0.121, -1.061, -0.000
 1.892, -2.441, 3.540
 44.849, 59.961, 11.328
x,y,z
 0.116, -1.051, 0.036
 2.747, -2.563, 2.136
 44.849, 59.961, 11.328
x,y,z
 0.116, -1.051, 0.036
 2.747, -2.563, 2.136
 44.849, 59.961, 11.328
x,y,z
 0.116, -1.051, 0.036
 3.113, -2.747, 1.587
 44.849, 59.961, 11.328
x,y,z
 0.072, -1.035, 0.076
 3.113, -2.747, 1.587
 44.849, 59.961, 11.328
x,y,z
 0.072, -1.035, 0.076
 3.113, -2.747, 1.587
 44.849, 59.961, 11.328
x,y,z
 0.053, -1.020, 0.110
 2.930, -2.380, 1.587
 44.849, 59.961, 11.328
x,y,z
 0.053, -1.020, 0.110
 2.930, -2.380, 1.587
 44.849, 59.961, 11.328
x,y,z
 0.061, -1.011, 0.135
 2.869, -2.075, 1.770
 44.849, 59.961, 11.328
x,y,z
 0.061, -1.011, 0.135
 2.869, -2.075, 1.770
 44.849, 59.961, 11.328
x,y,z
 0.033, -1.015, 0.142
 2.808, -2.014, 1.709
 45.020, 59.473, 12.769
x,y,z
 0.033, -1.015, 0.142
 2.808, -2.014, 1.709
 45.020, 59.473, 12.769
x,y,z
 0.033, -1.015, 0.142
 2.380, -1.648, 2.197
 45.020, 59.473, 12.769
x,y,z
 0.044, -1.013, 0.138
 2.380, -1.648, 2.197
 45.020, 59.473, 12.769
x,y,z
 0.044, -1.013, 0.138
 2.380, -1.648, 2.197
 45.020, 59.473, 12.769
x,y,z
 0.040, -1.010, 0.142
 1.770, -1.160, 2.502
 45.020, 59.473, 12.769
x,y,z
 0.040, -1.010, 0.142
 1.770, -1.160, 2.502
 45.020, 59.473, 12.769
x,y,z
 0.058, -1.013, 0.113
 0.305, -0.305, 2.441
 45.020, 59.473, 12.769
x,y,z
 0.058, -1.013, 0.113
 0.305, -0.305, 2.441
 45.020, 59.473, 12.769
x,y,z
 0.106, -1.025, 0.092
 -0.610, 0.427, 2.014
 45.020, 59.473, 12.769
x,y,z
 0.106, -1.025, 0.092
 -0.610, 0.427, 2.014
 45.020, 59.473, 12.769
x,y,z
 0.106, -1.025, 0.092
 -0.610, 0.427, 2.014
 45.020, 59.473, 12.769
x,y,z
 0.127, -1.049, 0.078
 -0.732, 0.549, 1.160
 45.020, 59.473, 12.769
x,y,z
 0.127, -1.049, 0.078
 -0.732, 0.549, 1.160
 45.020, 59.473, 12.769
x,y,z
 0.108, -1.044, 0.087
 -0.244, 0.488, -0.122
 44.824, 59.607, 11.182
x,y,z
 0.108, -1.044, 0.087
 -0.244, 0.488, -0.122
 44.824, 59.607, 11.182
x,y,z
 0.092, -1.038, 0.103
 -0.305, 0.366, -1.282
 44.824, 59.607, 11.182
x,y,z
 0.092, -1.038, 0.103
 -0.305, 0.366, -1.282
 44.824, 59.607, 11.182
x,y,z
 0.065, -1.024, 0.115
 -0.061, 0.122, -1.709
 44.824, 59.607, 11.182
x,y,z
 0.065, -1.024, 0.115
 -0.061, 0.122, -1.709
 44.824, 59.607, 11.182
x,y,z
 0.065, -1.024, 0.115
 -0.061, 0.122, -1.709
 44.824, 59.607, 11.182
x,y,z
 0.038, -1.010, 0.124
 0.244, 0.061, -1.648
 44.824, 59.607, 11.182
x,y,z
 0.038, -1.010, 0.124
 0.244, 0.061, -1.648
 44.824, 59.607, 11.182
x,y,z
 0.030, -1.002, 0.117
 0.244, 0.061, -1.160
 44.824, 59.607, 11.182
x,y,z
 0.030, -1.002, 0.117
 0.244, 0.061, -1.160
 44.824, 59.607, 11.182
x,y,z
 0.023, -1.000, 0.100
 0.366, 0.061, -0.671
 44.824, 59.607, 11.182
x,y,z
 0.023, -1.000, 0.100
 0.366, 0.061, -0.671
 44.824, 59.607, 11.182
x,y,z
 0.023, -1.000, 0.100
 0.488, 0.122, 0.000
 44.617, 59.229, 12.329
x,y,z
 0.019, -0.996, 0.074
 0.488, 0.122, 0.000
 44.617, 59.229, 12.329
x,y,z
 0.019, -0.996, 0.074
 0.488, 0.122, 0.000
 44.617, 59.229, 12.329
x,y,z
 0.020, -0.983, 0.067
 0.732, 0.183, 0.610
 44.617, 59.229, 12.329
x,y,z
 0.020, -0.983, 0.067
 0.732, 0.183, 0.610
 44.617, 59.229, 12.329
x,y,z
 0.006, -0.988, 0.063
 0.061, 0.488, 0.854
 44.617, 59.229, 12.329
x,y,z
 0.006, -0.988, 0.063
 0.061, 0.488, 0.854
 44.617, 59.229, 12.329
x,y,z
 0.006, -0.988, 0.063
 -1.465, 1.160, 0.916
 44.617, 59.229, 12.329
x,y,z
 0.062, -0.989, 0.049
 -1.465, 1.160, 0.916
 44.617, 59.229, 12.329
x,y,z
 0.062, -0.989, 0.049
 -1.465, 1.160, 0.916
 44.617, 59.229, 12.329
x,y,z
 0.071, -1.003, 0.054
 -1.282, 0.854, 0.671
 44.617, 59.229, 12.329
x,y,z
 0.071, -1.003, 0.054
 -1.282, 0.854, 0.671
 44.617, 59.229, 12.329
x,y,z
 0.072, -1.014, 0.065
 -0.671, 0.427, -0.305
 44.617, 59.229, 12.329
x,y,z
 0.072, -1.014, 0.065
 -0.671, 0.427, -0.305
 44.299, 59.485, 11.230
x,y,z
 0.066, -1.013, 0.080
 -0.488, 0.244, -1.038
 44.299, 59.485, 11.230
x,y,z
 0.066, -1.013, 0.080
 -0.488, 0.244, -1.038
 44.299, 59.485, 11.230
x,y,z
 0.066, -1.013, 0.080
 -0.305, 0.244, -0.977
 44.299, 59.485, 11.230
x,y,z
 0.048, -1.012, 0.102
 -0.305, 0.244, -0.977
 44.299, 59.485, 11.230
x,y,z
 0.048, -1.012, 0.102
 -0.305, 0.244, -0.977
 44.299, 59.485, 11.230
x,y,z
 0.024, -1.001, 0.120
 0.305, 0.549, -0.488
 44.299, 59.485, 11.230
x,y,z
 0.024, -1.001, 0.120
 0.305, 0.549, -0.488
 44.299, 59.485, 11.230
x,y,z
 0.013, -0.995, 0.136
 0.488, 0.916, 0.488
 44.299, 59.485, 11.230
x,y,z
 0.013, -0.995, 0.136
 0.488, 0.916, 0.488
 44.299, 59.485, 11.230
x,y,z
 0.013, -0.993, 0.130
 0.793, 0.793, 1.526
 44.299, 59.485, 11.230
x,y,z
 0.013, -0.993, 0.130
 0.793, 0.793, 1.526
 44.299, 59.485, 11.230
x,y,z
 0.013, -0.993, 0.130
 0.793, 0.671, 2.747
 44.299, 59.485, 11.230
x,y,z
 0.022, -0.995, 0.110
 0.793, 0.671, 2.747
 44.714, 59.302, 11.060
x,y,z
 0.022, -0.995, 0.110
 0.793, 0.671, 2.747
 44.714, 59.302, 11.060
x,y,z
 0.032, -0.997, 0.089
 0.916, 0.427, 3.540
 44.714, 59.302, 11.060
x,y,z
 0.032, -0.997, 0.089
 0.916, 0.427, 3.540
 44.714, 59.302, 11.060
x,y,z
 0.046, -1.000, 0.073
 0.732, 0.793, 3.723
 44.714, 59.302, 11.060
x,y,z
 0.046, -1.000, 0.073
 0.732, 0.793, 3.723
 44.714, 59.302, 11.060
x,y,z
 0.061, -1.001, 0.057
 0.854, 0.549, 3.662
 44.714, 59.302, 11.060
x,y,z
 0.061, -1.001, 0.057
 0.854, 0.549, 3.662
 44.714, 59.302, 11.060
x,y,z
 0.061, -1.001, 0.057
 0.916, 0.488, 3.113
 44.714, 59.302, 11.060
x,y,z
 0.087, -1.007, 0.046
 0.916, 0.488, 3.113
 44.714, 59.302, 11.060
x,y,z
 0.087, -1.007, 0.046
 0.916, 0.488, 3.113
 44.714, 59.302, 11.060
x,y,z
 0.100, -1.027, 0.043
 1.343, 0.000, 2.258
 44.714, 59.302, 11.060
x,y,z
 0.100, -1.027, 0.043
 1.343, 0.000, 2.258
 44.714, 59.302, 11.060
x,y,z
 0.103, -1.033, 0.065
 1.953, -0.671, 1.404
 44.922, 59.656, 11.328
x,y,z
 0.103, -1.033, 0.065
 1.953, -0.671, 1.404
 44.922, 59.656, 11.328
x,y,z
 0.103, -1.033, 0.065
 2.686, -2.258, 0.793
 44.922, 59.656, 11.328
x,y,z
 0.092, -1.026, 0.070
 2.686, -2.258, 0.793
 44.922, 59.656, 11.328
x,y,z
 0.092, -1.026, 0.070
 2.686, -2.258, 0.793
 44.922, 59.656, 11.328
x,y,z
 0.052, -1.019, 0.074
 3.479, -3.418, 0.793
 44.922, 59.656, 11.328
x,y,z
 0.052, -1.019, 0.074
 3.479, -3.418, 0.793
 44.922, 59.656, 11.328
x,y,z
 0.055, -1.019, 0.084
 4.089, -3.174, 1.343
 44.922, 59.656, 11.328
x,y,z
 0.055, -1.019, 0.084
 4.089, -3.174, 1.343
 44.922, 59.656, 11.328
x,y,z
 0.031, -0.994, 0.093
 5.005, -3.052, 1.526
 44.922, 59.656, 11.328
x,y,z
 0.031, -0.994, 0.093
 5.005, -3.052, 1.526
 44.922, 59.656, 11.328
x,y,z
 0.031, -0.994, 0.093
 5.371, -3.113, 1.099
 44.922, 59.656, 11.328
x,y,z
 0.020, -0.991, 0.116
 5.371, -3.113, 1.099
 44.922, 59.656, 11.328
x,y,z
 0.020, -0.991, 0.116
 5.371, -3.113, 1.099
 44.922, 59.656, 11.328
x,y,z
 -0.011, -0.997, 0.113
 4.395, -3.479, 1.587
 44.910, 59.656, 10.571
x,y,z
 -0.011, -0.997, 0.113
 4.395, -3.479, 1.587
 44.910, 59.656, 10.571
x,y,z
 0.040, -0.979, 0.097
 2.930, -2.258, 2.258
 44.910, 59.656, 10.571
x,y,z
 0.040, -0.979, 0.097
 2.930, -2.258, 2.258
 44.910, 59.656, 10.571
x,y,z
 0.064, -1.001, 0.098
 2.319, -1.648, 2.380
 44.910, 59.656, 10.571
x,y,z
 0.064, -1.001, 0.098
 2.319, -1.648, 2.380
 44.910, 59.656, 10.571
x,y,z
 0.064, -1.001, 0.098
 2.319, -1.648, 2.380
 44.910, 59.656, 10.571
x,y,z
 0.074, -1.005, 0.093
 1.892, -0.916, 1.831
 44.910, 59.656, 10.571
x,y,z
 0.074, -1.005, 0.093
 1.892, -0.916, 1.831
 44.910, 59.656, 10.571
x,y,z
 0.103, -1.027, 0.095
 1.343, -0.305, 1.038
 44.910, 59.656, 10.571
x,y,z
 0.103, -1.027, 0.095
 1.343, -0.305, 1.038
 44.910, 59.656, 10.571
x,y,z
 0.088, -1.033, 0.109
 1.587, -0.610, 0.122
 44.910, 59.656, 10.571
x,y,z
 0.088, -1.033, 0.109
 1.587, -0.610, 0.122
 44.910, 59.656, 10.571
x,y,z
 0.088, -1.033, 0.109
 1.648, -0.732, -0.916
 45.081, 59.314, 10.693
x,y,z
 0.071, -1.020, 0.118
 1.648, -0.732, -0.916
 45.081, 59.314, 10.693
x,y,z
 0.071, -1.020, 0.118
 1.648, -0.732, -0.916
 45.081, 59.314, 10.693
x,y,z
 0.048, -1.024, 0.129
 1.648, -0.916, -0.977
 45.081, 59.314, 10.693
x,y,z
 0.048, -1.024, 0.129
 1.648, -0.916, -0.977
 45.081, 59.314, 10.693
x,y,z
 0.042, -1.010, 0.128
 1.770, -0.366, -0.610
 45.081, 59.314, 10.693
x,y,z
 0.042, -1.010, 0.128
 1.770, -0.366, -0.610
 45.081, 59.314, 10.693
x,y,z
 0.036, -1.011, 0.124
 1.831, 0.366, 0.000
 45.081, 59.314, 10.693
x,y,z
 0.036, -1.011, 0.124
 1.831, 0.366, 0.000
 45.081, 59.314, 10.693
x,y,z
 0.036, -1.011, 0.124
 1.831, 0.366, 0.000
 45.081, 59.314, 10.693
x,y,z
 0.029, -1.007, 0.104
 1.648, 0.732, 0.671
 45.081, 59.314, 10.693
x,y,z
 0.029, -1.007, 0.104
 1.648, 0.732, 0.671
 45.081, 59.314, 10.693
x,y,z
 0.036, -1.004, 0.074
 1.648, 0.793, 1.404
 45.081, 59.314, 10.693
x,y,z
 0.036, -1.004, 0.074
 1.648, 0.793, 1.404
 45.667, 59.229, 11.633
x,y,z
 0.047, -1.003, 0.048
 1.953, 0.916, 2.136
 45.667, 59.229, 11.633
x,y,z
 0.047, -1.003, 0.048
 1.953, 0.916, 2.136
 45.667, 59.229, 11.633
x,y,z
 0.059, -1.000, 0.030
 2.258, 1.038, 2.136
 45.667, 59.229, 11.633
x,y,z
 0.059, -1.000, 0.030
 2.258, 1.038, 2.136
 45.667, 59.229, 11.633
x,y,z
 0.059, -1.000, 0.030
 2.258, 1.038, 2.136
 45.667, 59.229, 11.633
x,y,z
 0.074, -0.996, 0.036
 2.747, 0.549, 1.587
 45.667, 59.229, 11.633
x,y,z
 0.074, -0.996, 0.036
 2.747, 0.549, 1.587
 45.667, 59.229, 11.633
x,y,z
 0.069, -1.001, 0.045
 2.380, 0.366, 0.671
 45.667, 59.229, 11.633
x,y,z
 0.069, -1.001, 0.045
 2.380, 0.366, 0.671
 45.667, 59.229, 11.633
x,y,z
 0.080, -1.010, 0.059
 1.770, 0.305, -0.122
 45.667, 59.229, 11.633
x,y,z
 0.080, -1.010, 0.059
 1.770, 0.305, -0.122
 45.667, 59.229, 11.633
x,y,z
 0.080, -1.010, 0.059
 2.075, 0.305, -0.671
 45.667, 59.229, 11.633
x,y,z
 0.078, -1.012, 0.085
 2.075, 0.305, -0.671
 45.508, 59.021, 11.560
x,y,z
 0.078, -1.012, 0.085
 2.075, 0.305, -0.671
 45.508, 59.021, 11.560
x,y,z
 0.046, -1.014, 0.111
 2.502, 0.305, -0.916
 45.508, 59.021, 11.560
x,y,z
 0.046, -1.014, 0.111
 2.502, 0.305, -0.916
 45.508, 59.021, 11.560
x,y,z
 0.032, -0.999, 0.135
 2.197, 0.549, -0.732
 45.508, 59.021, 11.560
x,y,z
 0.032, -0.999, 0.135
 2.197, 0.549, -0.732
 45.508, 59.021, 11.560
x,y,z
 0.026, -1.003, 0.143
 2.380, 0.488, -0.183
 45.508, 59.021, 11.560
x,y,z
 0.026, -1.003, 0.143
 2.380, 0.488, -0.183
 45.508, 59.021, 11.560
x,y,z
 0.026, -1.003, 0.143
 2.502, 0.366, 0.732
 45.508, 59.021, 11.560
x,y,z
 0.029, -1.000, 0.134
 2.502, 0.366, 0.732
 45.508, 59.021, 11.560
x,y,z
 0.029, -1.000, 0.134
 2.502, 0.366, 0.732
 45.508, 59.021, 11.560
x,y,z
 0.031, -1.002, 0.111
 2.686, 0.000, 1.587
 45.508, 59.021, 11.560
x,y,z
 0.031, -1.002, 0.111
 2.686, 0.000, 1.587
 45.508, 59.021, 11.560
x,y,z
 0.027, -1.000, 0.092
 2.930, 0.000, 2.441
 45.508, 59.021, 11.145
x,y,z
 0.027, -1.000, 0.092
 2.930, 0.000, 2.441
 45.435, 59.277, 11.145
x,y,z
 0.049, -0.998, 0.067
 2.991, -0.183, 2.991
 45.435, 59.277, 11.145
x,y,z
 0.049, -0.998, 0.067
 2.991, -0.183, 2.991
 45.435, 59.277, 11.145
x,y,z
 0.049, -0.998, 0.067
 2.991, -0.183, 2.991
 45.435, 59.277, 11.145
x,y,z
 0.053, -1.003, 0.040
 3.235, -0.671, 3.113
 45.435, 59.277, 11.145
x,y,z
 0.053, -1.003, 0.040
 3.235, -0.671, 3.113
 45.435, 59.277, 11.145
x,y,z
 0.061, -0.995, 0.023
 3.723, -0.977, 3.113
 45.435, 59.277, 11.145
x,y,z
 0.061, -0.995, 0.023
 3.723, -0.977, 3.113
 45.435, 59.277, 11.145
x,y,z
 0.074, -0.998, 0.015
 4.456, -1.221, 3.052
 45.435, 59.277, 11.145
x,y,z
 0.074, -0.998, 0.015
 4.456, -1.221, 3.052
 45.435, 59.277, 11.145
x,y,z
 0.074, -0.998, 0.015
 5.127, -1.892, 2.502
 45.435, 59.277, 11.145
x,y,z
 0.067, -1.008, 0.017
 5.127, -1.892, 2.502
 45.435, 59.277, 11.145
x,y,z
 0.067, -1.008, 0.017
 5.127, -1.892, 2.502
 45.435, 59.277, 11.145
x,y,z
 0.043, -1.002, 0.029
 5.737, -2.380, 2.258
 45.300, 58.472, 10.657
x,y,z
 0.043, -1.002, 0.029
 5.737, -2.380, 2.258
 45.300, 58.472, 10.657
x,y,z
 0.039, -0.987, 0.051
 6.165, -2.380, 2.380
 45.300, 58.472, 10.657
x,y,z
 0.039, -0.987, 0.051
 6.165, -2.380, 2.380
 45.300, 58.472, 10.657
x,y,z
 0.022, -0.995, 0.075
 6.104, -2.197, 2.563
 45.300, 58.472, 10.657
x,y,z
 0.022, -0.995, 0.075
 6.104, -2.197, 2.563
 45.300, 58.472, 10.657
x,y,z
 0.022, -0.995, 0.075
 5.676, -1.831, 3.357
 45.300, 58.472, 10.657
x,y,z
 0.009, -0.969, 0.098
