x, y, z
 0.264, -1.045, 0.150
 0.231, -1.000, 0.137
 0.231, -1.000, 0.137
 0.248, -0.990, 0.094
 0.248, -0.990, 0.094
 0.248, -0.990, 0.094
 0.263, -0.986, 0.076
 0.263, -0.986, 0.076
 0.252, -0.971, 0.047
 0.252, -0.971, 0.047
 0.211, -0.956, 0.044
 0.211, -0.956, 0.044
 0.202, -0.959, 0.074
 0.202, -0.959, 0.074
 0.202, -0.959, 0.074
 0.191, -0.967, 0.071
 0.191, -0.967, 0.071
 0.199, -0.958, 0.066
 0.199, -0.958, 0.066
 0.184, -0.957, 0.083
 0.184, -0.957, 0.083
 0.184, -0.957, 0.083
 0.191, -0.954, 0.089
 0.191, -0.954, 0.089
 0.214, -0.960, 0.091
 0.214, -0.960, 0.091
 0.233, -0.964, 0.094
 0.233, -0.964, 0.094
 0.246, -0.968, 0.092
 0.246, -0.968, 0.092
 0.246, -0.968, 0.092
 0.283, -0.975, 0.088
 0.283, -0.975, 0.088
 0.306, -0.996, 0.081
 0.306, -0.996, 0.081
 0.257, -0.993, 0.102
 0.257, -0.993, 0.102
 0.265, -0.991, 0.089
 0.265, -0.991, 0.089
 0.265, -0.991, 0.089
 0.277, -0.986, 0.070
 0.277, -0.986, 0.070
 0.286, -0.985, 0.057
 0.286, -0.985, 0.057
 0.288, -0.983, 0.045
 0.288, -0.983, 0.045
 0.291, -0.981, 0.042
 0.291, -0.981, 0.042
 0.291, -0.981, 0.042
 0.289, -0.981, 0.046
 0.289, -0.981, 0.046
 0.292, -0.978, 0.054
 0.292, -0.978, 0.054
 0.294, -0.981, 0.072
 0.294, -0.981, 0.072
 0.295, -0.982, 0.080
 0.295, -0.982, 0.080
 0.295, -0.982, 0.080
 0.284, -0.979, 0.087
 0.284, -0.979, 0.087
 0.270, -0.977, 0.094
 0.270, -0.977, 0.094
 0.256, -0.972, 0.089
 0.256, -0.972, 0.089
 0.254, -0.968, 0.079
 0.254, -0.968, 0.079
 0.254, -0.968, 0.079
 0.252, -0.969, 0.077
 0.252, -0.969, 0.077
 0.256, -0.968, 0.072
 0.256, -0.968, 0.072
 0.257, -0.968, 0.070
 0.257, -0.968, 0.070
 0.257, -0.968, 0.070
 0.257, -0.971, 0.070
 0.257, -0.971, 0.070
 0.265, -0.971, 0.071
 0.265, -0.971, 0.071
 0.278, -0.971, 0.070
 0.278, -0.971, 0.070
 0.302, -0.979, 0.070
 0.302, -0.979, 0.070
 0.302, -0.979, 0.070
 0.301, -0.980, 0.066
 0.301, -0.980, 0.066
 0.286, -0.981, 0.075
 0.286, -0.981, 0.075
 0.268, -0.978, 0.083
 0.268, -0.978, 0.083
 0.268, -0.978, 0.083
 0.272, -0.976, 0.078
 0.272, -0.976, 0.078
 0.273, -0.973, 0.069
 0.273, -0.973, 0.069
 0.272, -0.971, 0.070
 0.272, -0.971, 0.070
 0.268, -0.970, 0.072
 0.268, -0.970, 0.072
 0.268, -0.970, 0.072
 0.265, -0.970, 0.079
 0.265, -0.970, 0.079
 0.269, -0.972, 0.080
 0.269, -0.972, 0.080
 0.274, -0.974, 0.076
 0.274, -0.974, 0.076
 0.276, -0.971, 0.069
 0.276, -0.971, 0.069
 0.276, -0.971, 0.069
 0.294, -0.972, 0.068
 0.294, -0.972, 0.068
 0.308, -0.978, 0.071
 0.308, -0.978, 0.071
 0.283, -0.978, 0.075
 0.283, -0.978, 0.075
 0.285, -0.976, 0.081
 0.285, -0.976, 0.081
 0.285, -0.976, 0.081
 0.282, -0.975, 0.070
 0.282, -0.975, 0.070
 0.269, -0.972, 0.075
 0.269, -0.972, 0.075
 0.276, -0.972, 0.071
 0.276, -0.972, 0.071
 0.275, -0.971, 0.064
 0.275, -0.971, 0.064
 0.275, -0.971, 0.064
 0.277, -0.971, 0.066
 0.277, -0.971, 0.066
 0.276, -0.970, 0.065
 0.276, -0.970, 0.065
 0.275, -0.969, 0.068
 0.275, -0.969, 0.068
 0.278, -0.971, 0.072
 0.278, -0.971, 0.072
 0.278, -0.971, 0.072
 0.279, -0.971, 0.072
 0.279, -0.971, 0.072
 0.282, -0.971, 0.073
 0.282, -0.971, 0.073
 0.280, -0.971, 0.077
 0.280, -0.971, 0.077
 0.279, -0.972, 0.076
 0.279, -0.972, 0.076
 0.279, -0.972, 0.076
 0.276, -0.971, 0.074
 0.276, -0.971, 0.074
 0.276, -0.972, 0.075
 0.276, -0.972, 0.075
 0.276, -0.970, 0.070
 0.276, -0.970, 0.070
 0.276, -0.970, 0.070
 0.289, -0.971, 0.070
 0.289, -0.971, 0.070
 0.284, -0.974, 0.071
 0.284, -0.974, 0.071
 0.283, -0.974, 0.075
 0.283, -0.974, 0.075
 0.284, -0.972, 0.072
 0.284, -0.972, 0.072
 0.284, -0.972, 0.072
 0.286, -0.972, 0.071
 0.286, -0.972, 0.071
 0.285, -0.972, 0.073
 0.285, -0.972, 0.073
 0.294, -0.973, 0.074
 0.294, -0.973, 0.074
 0.297, -0.975, 0.069
 0.297, -0.975, 0.069
 0.297, -0.975, 0.069
 0.283, -0.975, 0.071
 0.283, -0.975, 0.071
 0.291, -0.970, 0.073
 0.291, -0.970, 0.073
 0.293, -0.972, 0.067
 0.293, -0.972, 0.067
 0.276, -0.973, 0.077
 0.276, -0.973, 0.077
 0.276, -0.973, 0.077
 0.277, -0.971, 0.077
 0.277, -0.971, 0.077
 0.276, -0.970, 0.075
 0.276, -0.970, 0.075
 0.276, -0.971, 0.076
 0.276, -0.971, 0.076
 0.277, -0.971, 0.074
 0.277, -0.971, 0.074
 0.277, -0.971, 0.074
 0.276, -0.971, 0.072
 0.276, -0.971, 0.072
 0.281, -0.969, 0.070
 0.281, -0.969, 0.070
 0.287, -0.972, 0.068
 0.287, -0.972, 0.068
 0.288, -0.972, 0.071
 0.288, -0.972, 0.071
 0.288, -0.972, 0.071
 0.287, -0.969, 0.073
 0.287, -0.969, 0.073
 0.293, -0.971, 0.075
 0.293, -0.971, 0.075
 0.280, -0.975, 0.073
 0.280, -0.975, 0.073
 0.274, -0.972, 0.079
 0.274, -0.972, 0.079
 0.274, -0.972, 0.079
 0.276, -0.970, 0.076
 0.276, -0.970, 0.076
 0.275, -0.969, 0.074
 0.275, -0.969, 0.074
 0.279, -0.969, 0.074
 0.279, -0.969, 0.074
 0.280, -0.970, 0.074
 0.280, -0.970, 0.074
 0.280, -0.970, 0.074
 0.280, -0.970, 0.072
 0.280, -0.970, 0.072
 0.281, -0.970, 0.073
 0.281, -0.970, 0.073
 0.282, -0.970, 0.075
 0.282, -0.970, 0.075
 0.291, -0.969, 0.071
 0.291, -0.969, 0.071
 0.291, -0.969, 0.071
 0.299, -0.972, 0.072
 0.299, -0.972, 0.072
 0.284, -0.972, 0.075
 0.284, -0.972, 0.075
 0.282, -0.972, 0.079
 0.282, -0.972, 0.079
 0.282, -0.972, 0.079
 0.285, -0.970, 0.075
 0.285, -0.970, 0.075
 0.277, -0.971, 0.077
 0.277, -0.971, 0.077
 0.282, -0.973, 0.076
 0.282, -0.973, 0.076
 0.278, -0.970, 0.075
 0.278, -0.970, 0.075
 0.278, -0.970, 0.075
 0.281, -0.970, 0.077
 0.281, -0.970, 0.077
 0.281, -0.970, 0.077
 0.281, -0.970, 0.077
 0.285, -0.970, 0.075
 0.285, -0.970, 0.075
 0.286, -0.972, 0.076
 0.286, -0.972, 0.076
 0.286, -0.972, 0.076
 0.285, -0.972, 0.077
 0.285, -0.972, 0.077
 0.287, -0.970, 0.075
 0.287, -0.970, 0.075
 0.278, -0.971, 0.079
 0.278, -0.971, 0.079
 0.280, -0.970, 0.077
 0.280, -0.970, 0.077
 0.280, -0.970, 0.077
 0.279, -0.969, 0.075
 0.279, -0.969, 0.075
 0.279, -0.968, 0.074
 0.279, -0.968, 0.074
 0.280, -0.969, 0.079
 0.280, -0.969, 0.079
 0.278, -0.971, 0.079
 0.278, -0.971, 0.079
 0.278, -0.971, 0.079
 0.281, -0.970, 0.079
 0.281, -0.970, 0.079
 0.279, -0.970, 0.080
 0.279, -0.970, 0.080
 0.279, -0.968, 0.080
 0.279, -0.968, 0.080
 0.293, -0.972, 0.078
 0.293, -0.972, 0.078
 0.293, -0.972, 0.078
 0.297, -0.970, 0.078
 0.297, -0.970, 0.078
 0.288, -0.972, 0.080
 0.288, -0.972, 0.080
 0.285, -0.971, 0.081
 0.285, -0.971, 0.081
 0.285, -0.971, 0.081
 0.286, -0.971, 0.077
 0.286, -0.971, 0.077
 0.283, -0.970, 0.076
 0.283, -0.970, 0.076
 0.284, -0.969, 0.073
 0.284, -0.969, 0.073
 0.283, -0.969, 0.075
 0.283, -0.969, 0.075
 0.283, -0.969, 0.075
 0.283, -0.969, 0.078
 0.283, -0.969, 0.078
 0.284, -0.970, 0.079
 0.284, -0.970, 0.079
 0.286, -0.970, 0.079
 0.286, -0.970, 0.079
 0.286, -0.970, 0.079
 0.286, -0.970, 0.080
 0.286, -0.970, 0.080
 0.295, -0.972, 0.083
 0.295, -0.972, 0.083
 0.287, -0.972, 0.075
 0.287, -0.972, 0.075
 0.286, -0.970, 0.081
 0.286, -0.970, 0.081
 0.286, -0.970, 0.081
 0.285, -0.970, 0.075
 0.285, -0.970, 0.075
 0.281, -0.970, 0.075
 0.281, -0.970, 0.075
 0.282, -0.969, 0.077
 0.282, -0.969, 0.077
 0.282, -0.970, 0.074
 0.282, -0.970, 0.074
 0.282, -0.970, 0.074
 0.281, -0.967, 0.074
 0.281, -0.967, 0.074
 0.285, -0.968, 0.076
 0.285, -0.968, 0.076
 0.284, -0.968, 0.075
 0.284, -0.968, 0.075
 0.283, -0.969, 0.077
 0.283, -0.969, 0.077
 0.283, -0.969, 0.077
 0.284, -0.967, 0.073
 0.284, -0.967, 0.073
 0.282, -0.964, 0.078
 0.282, -0.964, 0.078
 0.285, -0.962, 0.076
 0.285, -0.962, 0.076
 0.318, -0.945, 0.052
 0.318, -0.945, 0.052
 0.318, -0.945, 0.052
 0.322, -0.949, 0.065
 0.322, -0.949, 0.065
 0.252, -0.975, 0.097
 0.252, -0.975, 0.097
 0.303, -0.951, 0.077
 0.303, -0.951, 0.077
 0.293, -0.964, 0.079
 0.293, -0.964, 0.079
 0.293, -0.964, 0.079
 0.276, -0.979, 0.083
 0.276, -0.979, 0.083
 0.293, -0.975, 0.084
 0.293, -0.975, 0.084
 0.278, -0.986, 0.083
 0.278, -0.986, 0.083
 0.282, -0.982, 0.084
 0.282, -0.982, 0.084
 0.282, -0.982, 0.084
 0.284, -0.987, 0.084
 0.284, -0.987, 0.084
 0.275, -0.984, 0.081
 0.275, -0.984, 0.081
 0.295, -0.976, 0.074
 0.295, -0.976, 0.074
 0.304, -0.971, 0.072
 0.304, -0.971, 0.072
 0.304, -0.971, 0.072
 0.308, -0.970, 0.076
 0.308, -0.970, 0.076
 0.303, -0.970, 0.077
 0.303, -0.970, 0.077
 0.289, -0.971, 0.072
 0.289, -0.971, 0.072
 0.289, -0.971, 0.072
 0.295, -0.969, 0.068
 0.295, -0.969, 0.068
 0.278, -0.970, 0.067
 0.278, -0.970, 0.067
 0.274, -0.972, 0.068
 0.274, -0.972, 0.068
 0.271, -0.972, 0.072
 0.271, -0.972, 0.072
 0.271, -0.972, 0.072
 0.276, -0.976, 0.082
 0.276, -0.976, 0.082
 0.265, -0.978, 0.090
 0.265, -0.978, 0.090
 0.271, -0.972, 0.102
 0.271, -0.972, 0.102
 0.271, -0.977, 0.099
 0.271, -0.977, 0.099
 0.271, -0.977, 0.099
 0.264, -0.979, 0.098
 0.264, -0.979, 0.098
 0.334, -0.970, 0.102
 0.334, -0.970, 0.102
 0.343, -0.990, 0.099
 0.343, -0.990, 0.099
 0.351, -0.973, 0.102
 0.351, -0.973, 0.102
 0.351, -0.973, 0.102
 0.470, -1.008, 0.114
 0.470, -1.008, 0.114
 0.309, -1.029, 0.110
 0.309, -1.029, 0.110
 0.321, -1.047, 0.167
 0.321, -1.047, 0.167
 0.389, -1.026, 0.115
 0.389, -1.026, 0.115
 0.389, -1.026, 0.115
 0.307, -1.033, 0.138
 0.307, -1.033, 0.138
 0.234, -1.045, 0.149
 0.234, -1.045, 0.149
 0.251, -1.068, 0.109
 0.251, -1.068, 0.109
 0.300, -1.077, 0.076
 0.300, -1.077, 0.076
 0.300, -1.077, 0.076
 0.235, -1.106, 0.128
 0.235, -1.106, 0.128
 0.291, -1.151, 0.182
 0.291, -1.151, 0.182
 0.274, -1.144, 0.189
 0.274, -1.144, 0.189
 0.198, -1.129, 0.236
 0.198, -1.129, 0.236
 0.198, -1.129, 0.236
 0.204, -1.137, 0.270
 0.204, -1.137, 0.270
 0.174, -1.092, 0.267
 0.174, -1.092, 0.267
 0.209, -1.073, 0.233
 0.209, -1.073, 0.233
 0.260, -1.015, 0.198
 0.260, -1.015, 0.198
 0.260, -1.015, 0.198
 0.226, -1.088, 0.162
 0.226, -1.088, 0.162
 0.189, -1.020, 0.158
 0.189, -1.020, 0.158
 0.174, -1.009, 0.140
 0.174, -1.009, 0.140
 0.174, -1.009, 0.140
 0.235, -0.972, 0.116
 0.235, -0.972, 0.116
 0.213, -1.056, 0.104
 0.213, -1.056, 0.104
 0.135, -1.039, 0.092
 0.135, -1.039, 0.092
 0.147, -0.917, 0.078
 0.147, -0.917, 0.078
 0.147, -0.917, 0.078
 0.110, -0.955, 0.074
 0.110, -0.955, 0.074
 0.060, -0.928, 0.078
 0.060, -0.928, 0.078
 0.063, -0.899, 0.087
 0.063, -0.899, 0.087
 0.070, -0.915, 0.108
 0.070, -0.915, 0.108
 0.070, -0.915, 0.108
 -0.031, -0.900, 0.115
 -0.031, -0.900, 0.115
 -0.030, -0.873, 0.108
 -0.030, -0.873, 0.108
 0.030, -0.849, 0.104
 0.030, -0.849, 0.104
 -0.016, -0.902, 0.092
 -0.016, -0.902, 0.092
 -0.016, -0.902, 0.092
 0.022, -0.883, 0.089
 0.022, -0.883, 0.089
 0.056, -0.914, 0.085
 0.056, -0.914, 0.085
 -0.018, -0.969, 0.098
 -0.018, -0.969, 0.098
 -0.018, -0.969, 0.098
 -0.035, -0.918, 0.112
 -0.035, -0.918, 0.112
 -0.024, -0.929, 0.113
 -0.024, -0.929, 0.113
 0.023, -0.917, 0.075
 0.023, -0.917, 0.075
 0.071, -0.931, 0.033
 0.071, -0.931, 0.033
 0.071, -0.931, 0.033
 0.035, -0.969, 0.017
 0.035, -0.969, 0.017
 0.003, -0.983, 0.032
 0.003, -0.983, 0.032
 -0.016, -0.974, 0.085
 -0.016, -0.974, 0.085
 -0.033, -0.967, 0.132
 -0.033, -0.967, 0.132
 -0.033, -0.967, 0.132
 -0.007, -0.977, 0.165
 -0.007, -0.977, 0.165
 0.002, -0.981, 0.209
 0.002, -0.981, 0.209
 0.031, -0.996, 0.232
 0.031, -0.996, 0.232
 0.029, -1.002, 0.244
 0.029, -1.002, 0.244
 0.029, -1.002, 0.244
 0.021, -1.002, 0.239
 0.021, -1.002, 0.239
 -0.001, -1.010, 0.223
 -0.001, -1.010, 0.223
 -0.002, -0.990, 0.200
 -0.002, -0.990, 0.200
 -0.002, -0.990, 0.200
 -0.025, -0.986, 0.158
 -0.025, -0.986, 0.158
 0.003, -0.976, 0.120
 0.003, -0.976, 0.120
 0.005, -0.980, 0.092
 0.005, -0.980, 0.092
 0.045, -0.987, 0.060
 0.045, -0.987, 0.060
 0.045, -0.987, 0.060
 0.061, -0.999, 0.046
 0.061, -0.999, 0.046
 0.033, -0.987, 0.078
 0.033, -0.987, 0.078
 0.017, -0.993, 0.103
 0.017, -0.993, 0.103
 0.032, -0.994, 0.129
 0.032, -0.994, 0.129
 0.032, -0.994, 0.129
 0.008, -0.992, 0.145
 0.008, -0.992, 0.145
 -0.012, -0.975, 0.179
 -0.012, -0.975, 0.179
 -0.074, -0.955, 0.198
 -0.074, -0.955, 0.198
 -0.106, -0.925, 0.207
 -0.106, -0.925, 0.207
 -0.106, -0.925, 0.207
 -0.082, -0.911, 0.160
 -0.082, -0.911, 0.160
 0.015, -0.947, 0.114
 0.015, -0.947, 0.114
 0.092, -1.004, 0.108
 0.092, -1.004, 0.108
 0.092, -1.004, 0.108
 0.102, -1.030, 0.162
 0.102, -1.030, 0.162
 0.074, -1.063, 0.227
 0.074, -1.063, 0.227
 0.036, -1.062, 0.253
 0.036, -1.062, 0.253
 0.002, -1.012, 0.281
 0.002, -1.012, 0.281
 0.002, -1.012, 0.281
 0.001, -1.003, 0.301
 0.001, -1.003, 0.301
 -0.011, -0.980, 0.283
 -0.011, -0.980, 0.283
 -0.027, -0.974, 0.217
 -0.027, -0.974, 0.217
 -0.027, -0.974, 0.217
 -0.031, -0.963, 0.147
 -0.031, -0.963, 0.147
 -0.013, -0.963, 0.092
 -0.013, -0.963, 0.092
 0.090, -0.974, 0.023
 0.090, -0.974, 0.023
 0.182, -1.023, -0.016
 0.182, -1.023, -0.016
 0.182, -1.023, -0.016
 0.167, -1.073, -0.011
 0.167, -1.073, -0.011
 0.147, -1.076, 0.034
 0.147, -1.076, 0.034
 0.102, -1.068, 0.086
 0.102, -1.068, 0.086
 0.056, -1.019, 0.110
 0.056, -1.019, 0.110
 0.056, -1.019, 0.110
 0.028, -0.996, 0.154
 0.028, -0.996, 0.154
 -0.036, -0.959, 0.234
 -0.036, -0.959, 0.234
 -0.066, -0.947, 0.273
 -0.066, -0.947, 0.273
 -0.058, -0.949, 0.270
 -0.058, -0.949, 0.270
 -0.058, -0.949, 0.270
 -0.055, -0.950, 0.260
 -0.055, -0.950, 0.260
 -0.013, -0.971, 0.227
 -0.013, -0.971, 0.227
 0.043, -0.975, 0.194
 0.043, -0.975, 0.194
 0.138, -1.010, 0.158
 0.138, -1.010, 0.158
 0.138, -1.010, 0.158
 0.184, -1.060, 0.129
 0.184, -1.060, 0.129
 0.126, -1.062, 0.148
 0.126, -1.062, 0.148
 0.059, -1.053, 0.196
 0.059, -1.053, 0.196
 0.072, -1.034, 0.221
 0.072, -1.034, 0.221
 0.072, -1.034, 0.221
 0.025, -1.003, 0.244
 0.025, -1.003, 0.244
 -0.009, -0.983, 0.270
 -0.009, -0.983, 0.270
 -0.043, -0.968, 0.286
 -0.043, -0.968, 0.286
 -0.062, -0.932, 0.269
 -0.062, -0.932, 0.269
 -0.062, -0.932, 0.269
 -0.035, -0.932, 0.214
 -0.035, -0.932, 0.214
 0.006, -0.966, 0.175
 0.006, -0.966, 0.175
 0.100, -0.971, 0.133
 0.100, -0.971, 0.133
 0.172, -1.031, 0.087
 0.172, -1.031, 0.087
 0.172, -1.031, 0.087
 0.128, -1.035, 0.074
 0.128, -1.035, 0.074
 0.109, -1.039, 0.076
 0.109, -1.039, 0.076
 0.087, -1.028, 0.102
 0.087, -1.028, 0.102
 0.048, -1.019, 0.126
 0.048, -1.019, 0.126
 0.048, -1.019, 0.126
 0.048, -1.001, 0.150
 0.048, -1.001, 0.150
 0.023, -0.992, 0.194
 0.023, -0.992, 0.194
 -0.003, -0.980, 0.234
 -0.003, -0.980, 0.234
 -0.003, -0.980, 0.234
 0.000, -0.964, 0.244
 0.000, -0.964, 0.244
 0.021, -0.960, 0.226
 0.021, -0.960, 0.226
 0.052, -0.982, 0.198
 0.052, -0.982, 0.198
 0.098, -0.995, 0.167
 0.098, -0.995, 0.167
 0.098, -0.995, 0.167
 0.145, -1.018, 0.140
 0.145, -1.018, 0.140
 0.149, -1.042, 0.106
 0.149, -1.042, 0.106
 0.138, -1.045, 0.065
 0.138, -1.045, 0.065
 0.129, -1.043, 0.006
 0.129, -1.043, 0.006
 0.129, -1.043, 0.006
 0.069, -1.017, 0.021
 0.069, -1.017, 0.021
 0.036, -1.007, 0.038
 0.036, -1.007, 0.038
 0.025, -0.993, 0.076
 0.025, -0.993, 0.076
 -0.018, -0.982, 0.146
 -0.018, -0.982, 0.146
 -0.018, -0.982, 0.146
 -0.006, -0.965, 0.183
 -0.006, -0.965, 0.183
 -0.008, -0.955, 0.232
 -0.008, -0.955, 0.232
 0.024, -0.961, 0.249
 0.024, -0.961, 0.249
 0.053, -0.974, 0.252
 0.053, -0.974, 0.252
 0.053, -0.974, 0.252
 0.122, -0.996, 0.240
 0.122, -0.996, 0.240
 0.114, -1.016, 0.227
 0.114, -1.016, 0.227
 0.092, -1.016, 0.214
 0.092, -1.016, 0.214
 0.092, -1.019, 0.181
 0.092, -1.019, 0.181
 0.092, -1.019, 0.181
 0.064, -1.001, 0.152
 0.064, -1.001, 0.152
 0.043, -0.997, 0.140
 0.043, -0.997, 0.140
 0.041, -0.991, 0.128
 0.041, -0.991, 0.128
 0.019, -0.991, 0.139
 0.019, -0.991, 0.139
 0.019, -0.991, 0.139
 0.007, -0.976, 0.153
 0.007, -0.976, 0.153
 0.012, -0.969, 0.168
 0.012, -0.969, 0.168
 0.032, -0.972, 0.175
 0.032, -0.972, 0.175
 0.082, -0.983, 0.163
 0.082, -0.983, 0.163
 0.082, -0.983, 0.163
 0.134, -1.005, 0.170
 0.134, -1.005, 0.170
 0.133, -1.030, 0.173
 0.133, -1.030, 0.173
 0.086, -1.019, 0.181
 0.086, -1.019, 0.181
 0.072, -1.005, 0.174
 0.072, -1.005, 0.174
 0.072, -1.005, 0.174
 0.026, -0.989, 0.198
 0.026, -0.989, 0.198
 -0.019, -0.961, 0.245
 -0.019, -0.961, 0.245
 -0.024, -0.949, 0.244
 -0.024, -0.949, 0.244
 -0.024, -0.949, 0.244
 -0.042, -0.948, 0.253
 -0.042, -0.948, 0.253
 -0.059, -0.943, 0.242
 -0.059, -0.943, 0.242
 0.021, -0.912, 0.191
 0.021, -0.912, 0.191
 0.021, -0.912, 0.191
 0.216, -0.993, 0.135
 0.216, -0.993, 0.135
 0.260, -1.045, 0.087
 0.260, -1.045, 0.087
 0.205, -1.072, 0.059
 0.205, -1.072, 0.059
 0.188, -1.086, 0.074
 0.188, -1.086, 0.074
 0.188, -1.086, 0.074
 0.102, -1.051, 0.123
 0.102, -1.051, 0.123
 0.066, -1.025, 0.156
 0.066, -1.025, 0.156
 0.052, -1.008, 0.208
 0.052, -1.008, 0.208
 0.026, -0.981, 0.260
 0.026, -0.981, 0.260
 0.026, -0.981, 0.260
 0.037, -0.964, 0.274
 0.037, -0.964, 0.274
 0.030, -0.962, 0.267
 0.030, -0.962, 0.267
 0.040, -0.978, 0.234
 0.040, -0.978, 0.234
 0.039, -0.975, 0.180
 0.039, -0.975, 0.180
 0.039, -0.975, 0.180
 0.134, -0.992, 0.130
 0.134, -0.992, 0.130
 0.201, -1.030, 0.081
 0.201, -1.030, 0.081
 0.171, -1.047, 0.031
 0.171, -1.047, 0.031
 0.160, -1.057, 0.020
 0.160, -1.057, 0.020
 0.160, -1.057, 0.020
 0.095, -1.038, 0.081
 0.095, -1.038, 0.081
 0.026, -1.010, 0.151
 0.026, -1.010, 0.151
 -0.002, -0.982, 0.205
 -0.002, -0.982, 0.205
 -0.020, -0.963, 0.260
 -0.020, -0.963, 0.260
 -0.020, -0.963, 0.260
 -0.021, -0.946, 0.290
 -0.021, -0.946, 0.290
 0.009, -0.944, 0.282
 0.009, -0.944, 0.282
 0.024, -0.958, 0.252
 0.024, -0.958, 0.252
 0.024, -0.958, 0.252
 0.058, -0.956, 0.202
 0.058, -0.956, 0.202
 0.175, -1.001, 0.152
 0.175, -1.001, 0.152
 0.178, -1.029, 0.131
 0.178, -1.029, 0.131
 0.163, -1.050, 0.102
 0.163, -1.050, 0.102
 0.163, -1.050, 0.102
 0.137, -1.048, 0.098
 0.137, -1.048, 0.098
 0.091, -1.025, 0.118
 0.091, -1.025, 0.118
 0.076, -1.004, 0.140
 0.076, -1.004, 0.140
 0.038, -0.989, 0.166
 0.038, -0.989, 0.166
 0.038, -0.989, 0.166
 0.012, -0.973, 0.201
 0.012, -0.973, 0.201
 -0.002, -0.969, 0.233
 -0.002, -0.969, 0.233
 0.026, -0.970, 0.248
 0.026, -0.970, 0.248
 0.055, -0.971, 0.252
 0.055, -0.971, 0.252
 0.055, -0.971, 0.252
 0.075, -0.987, 0.228
 0.075, -0.987, 0.228
 0.110, -0.984, 0.201
 0.110, -0.984, 0.201
 0.165, -1.008, 0.179
 0.165, -1.008, 0.179
 0.136, -1.026, 0.164
 0.136, -1.026, 0.164
 0.136, -1.026, 0.164
 0.104, -1.016, 0.161
 0.104, -1.016, 0.161
 0.099, -1.014, 0.169
 0.099, -1.014, 0.169
 0.056, -1.004, 0.175
 0.056, -1.004, 0.175
 0.057, -0.994, 0.184
 0.057, -0.994, 0.184
 0.057, -0.994, 0.184
 0.056, -0.990, 0.198
 0.056, -0.990, 0.198
 0.067, -0.992, 0.200
 0.067, -0.992, 0.200
 0.072, -0.992, 0.208
 0.072, -0.992, 0.208
 0.072, -0.992, 0.208
 0.053, -0.995, 0.213
 0.053, -0.995, 0.213
 0.082, -0.988, 0.200
 0.082, -0.988, 0.200
 0.120, -0.990, 0.181
 0.120, -0.990, 0.181
 0.142, -1.006, 0.166
 0.142, -1.006, 0.166
 0.142, -1.006, 0.166
 0.120, -1.007, 0.163
 0.120, -1.007, 0.163
 0.114, -1.015, 0.160
 0.114, -1.015, 0.160
 0.064, -1.000, 0.170
 0.064, -1.000, 0.170
 0.064, -1.000, 0.170
 0.039, -0.986, 0.175
 0.039, -0.986, 0.175
 0.033, -0.985, 0.179
 0.033, -0.985, 0.179
 0.034, -0.987, 0.187
 0.034, -0.987, 0.187
 0.055, -0.985, 0.197
 0.055, -0.985, 0.197
 0.055, -0.985, 0.197
 0.064, -0.981, 0.196
 0.064, -0.981, 0.196
 0.068, -0.982, 0.186
 0.068, -0.982, 0.186
 0.098, -0.985, 0.175
 0.098, -0.985, 0.175
 0.113, -0.991, 0.166
 0.113, -0.991, 0.166
 0.113, -0.991, 0.166
 0.126, -0.999, 0.150
 0.126, -0.999, 0.150
 0.118, -1.002, 0.136
 0.118, -1.002, 0.136
 0.106, -1.003, 0.120
 0.106, -1.003, 0.120
 0.083, -0.996, 0.134
 0.083, -0.996, 0.134
 0.083, -0.996, 0.134
 0.044, -0.993, 0.155
 0.044, -0.993, 0.155
 0.027, -0.994, 0.173
 0.027, -0.994, 0.173
 0.054, -0.982, 0.187
 0.054, -0.982, 0.187
 0.060, -0.983, 0.195
 0.060, -0.983, 0.195
 0.060, -0.983, 0.195
 0.075, -0.982, 0.188
 0.075, -0.982, 0.188
 0.095, -0.990, 0.175
 0.095, -0.990, 0.175
 0.110, -0.988, 0.156
 0.110, -0.988, 0.156
 0.123, -0.994, 0.136
 0.123, -0.994, 0.136
 0.123, -0.994, 0.136
 0.134, -0.995, 0.108
 0.134, -0.995, 0.108
 0.150, -1.001, 0.073
 0.150, -1.001, 0.073
 0.161, -1.001, 0.031
 0.161, -1.001, 0.031
 0.134, -0.997, 0.058
 0.134, -0.997, 0.058
 0.134, -0.997, 0.058
 -0.009, -1.007, 0.107
 -0.009, -1.007, 0.107
 -0.003, -0.993, 0.154
 -0.003, -0.993, 0.154
 0.038, -0.974, 0.189
 0.038, -0.974, 0.189
 0.019, -0.966, 0.211
 0.019, -0.966, 0.211
 0.019, -0.966, 0.211
 0.046, -0.958, 0.215
 0.046, -0.958, 0.215
 0.059, -0.962, 0.226
 0.059, -0.962, 0.226
 0.043, -0.969, 0.218
 0.043, -0.969, 0.218
 0.043, -0.969, 0.218
 0.067, -0.976, 0.201
 0.067, -0.976, 0.201
 0.063, -0.973, 0.163
 0.063, -0.973, 0.163
 0.070, -0.944, 0.117
 0.070, -0.944, 0.117
 0.079, -0.937, 0.083
 0.079, -0.937, 0.083
 0.079, -0.937, 0.083
 0.021, -0.933, 0.100
 0.021, -0.933, 0.100
 -0.037, -0.940, 0.106
 -0.037, -0.940, 0.106
 0.030, -0.956, 0.092
 0.030, -0.956, 0.092
