x, y, z
 2.197, 1.831, 4.089
 2.197, 1.831, 4.089
 2.014, 3.418, 5.493
 2.014, 3.418, 5.493
 1.282, 4.150, 6.836
 1.282, 4.150, 6.836
 1.282, 4.150, 6.836
 -0.122, 3.479, 8.362
 -0.122, 3.479, 8.362
 -1.099, 1.709, 9.216
 -1.099, 1.709, 9.216
 -2.319, 0.671, 9.705
 -2.319, 0.671, 9.705
 -2.319, -0.549, 9.094
 -2.319, -0.549, 9.094
 -2.319, -0.549, 9.094
 -0.366, -3.235, 7.019
 -0.366, -3.235, 7.019
 1.221, -3.723, 4.150
 1.221, -3.723, 4.150
 1.160, -2.869, 2.136
 1.160, -2.869, 2.136
 -0.366, -2.014, 1.953
 -0.366, -2.014, 1.953
 -0.366, -2.014, 1.953
 -1.953, -0.122, 3.479
 -1.953, -0.122, 3.479
 -2.747, 1.831, 5.005
 -2.747, 1.831, 5.005
 -3.174, 2.686, 6.531
 -3.174, 2.686, 6.531
 -3.906, 1.953, 8.606
 -3.906, 1.953, 8.606
 -3.906, 1.953, 8.606
 -4.333, 1.038, 10.010
 -4.333, 1.038, 10.010
 -3.906, 0.183, 10.498
 -3.906, 0.183, 10.498
 -3.540, -0.427, 9.460
 -3.540, -0.427, 9.460
 -2.197, -2.197, 7.568
 -2.197, -2.197, 7.568
 -2.197, -2.197, 7.568
 -0.427, -4.578, 4.517
 -0.427, -4.578, 4.517
 2.075, -5.859, 1.343
 2.075, -5.859, 1.343
 4.639, -6.042, -1.648
 4.639, -6.042, -1.648
 4.517, -5.066, -2.808
 4.517, -5.066, -2.808
 4.517, -5.066, -2.808
 2.808, -2.563, -2.258
 2.808, -2.563, -2.258
 2.075, -0.671, -1.038
 2.075, -0.671, -1.038
 0.793, -0.122, 0.427
 0.793, -0.122, 0.427
 -1.282, 0.244, 2.625
 -1.282, 0.244, 2.625
 -1.282, 0.244, 2.625
 -2.502, -0.305, 4.639
 -2.502, -0.305, 4.639
 -2.441, -1.587, 5.615
 -2.441, -1.587, 5.615
 -2.014, -2.136, 5.249
 -2.014, -2.136, 5.249
 -2.014, -2.136, 5.249
 -1.221, -2.869, 4.517
 -1.221, -2.869, 4.517
 0.366, -4.517, 2.686
 0.366, -4.517, 2.686
 2.258, -5.127, 0.793
 2.258, -5.127, 0.793
 3.601, -5.005, -0.366
 3.601, -5.005, -0.366
 3.601, -5.005, -0.366
 3.723, -4.028, -0.366
 3.723, -4.028, -0.366
 2.869, -2.014, 1.038
 2.869, -2.014, 1.038
 1.160, 0.549, 3.418
 1.160, 0.549, 3.418
 0.366, 2.808, 5.188
 0.366, 2.808, 5.188
 0.366, 2.808, 5.188
 0.122, 3.479, 6.348
 0.122, 3.479, 6.348
 0.122, 3.723, 7.263
 0.122, 3.723, 7.263
 0.305, 2.808, 7.446
 0.305, 2.808, 7.446
 0.549, 1.526, 6.958
 0.549, 1.526, 6.958
 0.549, 1.526, 6.958
 1.648, 0.305, 5.981
 1.648, 0.305, 5.981
 2.869, -0.671, 4.089
 2.869, -0.671, 4.089
 3.967, -1.282, 2.686
 3.967, -1.282, 2.686
 4.822, -1.465, 1.770
 4.822, -1.465, 1.770
 4.822, -1.465, 1.770
 3.601, -0.732, 1.953
 3.601, -0.732, 1.953
 2.563, 1.038, 2.930
 2.563, 1.038, 2.930
 1.953, 1.648, 3.601
 1.953, 1.648, 3.601
 1.404, 2.014, 4.089
 1.404, 2.014, 4.089
 1.404, 2.014, 4.089
 1.587, 1.465, 4.578
 1.587, 1.465, 4.578
 1.709, 0.793, 4.578
 1.709, 0.793, 4.578
 1.465, 0.183, 3.967
 1.465, 0.183, 3.967
 2.808, -1.160, 3.479
 2.808, -1.160, 3.479
 2.808, -1.160, 3.479
 4.456, -2.930, 2.502
 4.456, -2.930, 2.502
 6.714, -4.517, 1.526
 6.714, -4.517, 1.526
 9.521, -6.531, 0.671
 9.521, -6.531, 0.671
 9.827, -7.629, 0.549
 9.827, -7.629, 0.549
 9.827, -7.629, 0.549
 8.179, -5.737, 1.648
 8.179, -5.737, 1.648
 7.324, -4.944, 3.418
 7.324, -4.944, 3.418
 2.991, -0.610, 4.639
 2.991, -0.610, 4.639
 2.991, -0.610, 4.639
 0.732, 4.272, 7.202
 0.732, 4.272, 7.202
 0.305, 6.287, 7.935
 0.305, 6.287, 7.935
 0.000, 6.836, 8.118
 0.000, 6.836, 8.118
 0.793, 3.540, 7.507
 0.793, 3.540, 7.507
 0.793, 3.540, 7.507
 2.258, -0.122, 6.836
 2.258, -0.122, 6.836
 3.662, -2.747, 5.310
 3.662, -2.747, 5.310
 4.700, -3.784, 4.333
 4.700, -3.784, 4.333
 4.700, -3.784, 4.333
 5.310, -3.784, 3.845
 5.310, -3.784, 3.845
 6.836, -5.188, 4.028
 6.836, -5.188, 4.028
 6.775, -7.385, 4.578
 6.775, -7.385, 4.578
 4.272, -5.981, 5.127
 4.272, -5.981, 5.127
 4.272, -5.981, 5.127
 3.357, -5.249, 6.714
 3.357, -5.249, 6.714
 2.625, -4.211, 7.874
 2.625, -4.211, 7.874
 2.258, -4.395, 9.033
 2.258, -4.395, 9.033
 3.601, -9.949, 8.789
 3.601, -9.949, 8.789
 3.601, -9.949, 8.789
 5.615, -11.597, 9.338
 5.615, -11.597, 9.338
 8.118, -10.376, 9.583
 8.118, -10.376, 9.583
 11.169, -9.705, 8.972
 11.169, -9.705, 8.972
 15.381, -10.620, 9.949
 15.381, -10.620, 9.949
 15.381, -10.620, 9.949
 20.325, -15.015, 12.207
 20.325, -15.015, 12.207
 22.400, -20.081, 13.367
 22.400, -20.081, 13.367
 17.273, -19.409, 13.916
 17.273, -19.409, 13.916
 9.888, -11.902, 16.296
 9.888, -11.902, 16.296
 9.888, -11.902, 16.296
 7.446, -5.981, 22.034
 7.446, -5.981, 22.034
 4.578, -1.099, 25.146
 4.578, -1.099, 25.146
 3.784, 0.244, 26.672
 3.784, 0.244, 26.672
 5.249, -3.845, 25.696
 5.249, -3.845, 25.696
 5.249, -3.845, 25.696
 7.568, -9.216, 24.170
 7.568, -9.216, 24.170
 8.972, -12.756, 21.606
 8.972, -12.756, 21.606
 9.949, -13.000, 18.127
 9.949, -13.000, 18.127
 9.827, -9.399, 14.160
 9.827, -9.399, 14.160
 9.827, -9.399, 14.160
 10.437, -7.324, 12.573
 10.437, -7.324, 12.573
 11.719, -8.606, 12.878
 11.719, -8.606, 12.878
 9.338, -8.179, 14.099
 9.338, -8.179, 14.099
 7.141, -5.737, 17.639
 7.141, -5.737, 17.639
 7.141, -5.737, 17.639
 6.104, -4.272, 21.301
 6.104, -4.272, 21.301
 4.333, -1.709, 23.132
 4.333, -1.709, 23.132
 3.540, -1.099, 23.987
 3.540, -1.099, 23.987
 3.540, -1.099, 23.987
 4.822, -5.676, 23.560
 4.822, -5.676, 23.560
 6.042, -11.169, 20.752
 6.042, -11.169, 20.752
 6.042, -10.132, 13.428
 6.042, -10.132, 13.428
 6.226, -7.935, 8.240
 6.226, -7.935, 8.240
 6.226, -7.935, 8.240
 6.592, -5.676, 8.545
 6.592, -5.676, 8.545
 8.667, -5.066, 8.667
 8.667, -5.066, 8.667
 11.719, -5.798, 7.385
 11.719, -5.798, 7.385
 14.282, -8.362, 7.446
 14.282, -8.362, 7.446
 14.282, -8.362, 7.446
 14.709, -11.658, 10.193
 14.709, -11.658, 10.193
 11.292, -13.123, 15.320
 11.292, -13.123, 15.320
 6.165, -11.047, 21.179
 6.165, -11.047, 21.179
 6.165, -11.047, 21.179
 3.662, -8.423, 24.170
 3.662, -8.423, 24.170
 1.892, -4.028, 23.926
 1.892, -4.028, 23.926
 0.916, -0.366, 22.339
 0.916, -0.366, 22.339
 0.427, 1.160, 19.470
 0.427, 1.160, 19.470
 0.427, 1.160, 19.470
 0.244, 2.319, 16.785
 0.244, 2.319, 16.785
 0.244, 1.587, 14.343
 0.244, 1.587, 14.343
 0.244, 1.038, 12.207
 0.244, 1.038, 12.207
 0.732, 1.953, 11.597
 0.732, 1.953, 11.597
 0.732, 1.953, 11.597
 1.282, 2.686, 11.963
 1.282, 2.686, 11.963
 1.831, 2.686, 12.695
 1.831, 2.686, 12.695
 2.625, 2.502, 14.221
 2.625, 2.502, 14.221
 2.625, 2.502, 14.221
 3.113, 2.380, 16.052
 3.113, 2.380, 16.052
 3.357, 2.869, 18.188
 3.357, 2.869, 18.188
 3.540, 2.380, 20.935
 3.540, 2.380, 20.935
 3.052, 0.916, 23.682
 3.052, 0.916, 23.682
 3.052, 0.916, 23.682
 1.648, -0.427, 25.574
 1.648, -0.427, 25.574
 1.343, 1.648, 21.179
 1.343, 1.648, 21.179
 0.977, 4.578, 21.118
 0.977, 4.578, 21.118
 1.343, 5.249, 21.179
 1.343, 5.249, 21.179
 1.343, 5.249, 21.179
 2.197, 5.737, 21.362
 2.197, 5.737, 21.362
 2.930, 6.165, 22.400
 2.930, 6.165, 22.400
 3.784, 6.226, 22.034
 3.784, 6.226, 22.034
 4.150, 6.165, 22.400
 4.150, 6.165, 22.400
 4.150, 6.165, 22.400
 3.967, 6.104, 22.827
 3.967, 6.104, 22.827
 3.235, 5.493, 23.132
 3.235, 5.493, 23.132
 1.953, 5.554, 22.095
 1.953, 5.554, 22.095
 0.793, 4.822, 19.897
 0.793, 4.822, 19.897
 0.793, 4.822, 19.897
 1.038, 1.709, 13.062
 1.038, 1.709, 13.062
 0.854, 1.465, 4.944
 0.854, 1.465, 4.944
 -0.183, 2.258, 1.587
 -0.183, 2.258, 1.587
 -0.549, 2.991, 1.099
 -0.549, 2.991, 1.099
 -0.549, 2.991, 1.099
 -0.427, 4.456, 2.258
 -0.427, 4.456, 2.258
 0.916, 3.540, 3.967
 0.916, 3.540, 3.967
 2.075, 2.136, 5.676
 2.075, 2.136, 5.676
 2.075, 2.136, 5.676
 2.991, 1.404, 7.446
 2.991, 1.404, 7.446
 3.174, 1.709, 9.094
 3.174, 1.709, 9.094
 2.869, 1.953, 11.169
 2.869, 1.953, 11.169
 2.258, 2.258, 11.841
 2.258, 2.258, 11.841
 2.258, 2.258, 11.841
 1.404, 2.380, 11.780
 1.404, 2.380, 11.780
 0.549, 2.625, 11.597
 0.549, 2.625, 11.597
 -0.061, 3.235, 11.414
 -0.061, 3.235, 11.414
 -0.671, 3.235, 10.376
 -0.671, 3.235, 10.376
 -0.671, 3.235, 10.376
 -0.732, 3.052, 8.911
 -0.732, 3.052, 8.911
 -0.793, 3.113, 7.446
 -0.793, 3.113, 7.446
 -0.610, 3.113, 6.653
 -0.610, 3.113, 6.653
 -0.671, 3.296, 6.470
 -0.671, 3.296, 6.470
 -0.671, 3.296, 6.470
 -0.793, 3.418, 6.592
 -0.793, 3.418, 6.592
 -0.977, 3.235, 6.531
 -0.977, 3.235, 6.531
 -0.916, 3.418, 6.165
 -0.916, 3.418, 6.165
 -0.854, 3.174, 6.104
 -0.854, 3.174, 6.104
 -0.854, 3.174, 6.104
 -0.671, 2.563, 6.348
 -0.671, 2.563, 6.348
 -0.671, 2.258, 6.226
 -0.671, 2.258, 6.226
 -0.793, 2.075, 6.104
 -0.793, 2.075, 6.104
 -0.916, 2.075, 6.348
 -0.916, 2.075, 6.348
 -0.916, 2.075, 6.348
 -1.038, 2.258, 6.531
 -1.038, 2.258, 6.531
 -0.977, 2.258, 6.958
 -0.977, 2.258, 6.958
 -0.793, 2.197, 6.958
 -0.793, 2.197, 6.958
 -0.610, 2.197, 6.531
 -0.610, 2.197, 6.531
 -0.610, 2.197, 6.531
 -0.366, 1.587, 5.859
 -0.366, 1.587, 5.859
 0.305, 1.099, 4.883
 0.305, 1.099, 4.883
 0.366, 0.732, 3.540
 0.366, 0.732, 3.540
 0.305, 1.526, 2.686
 0.305, 1.526, 2.686
 0.305, 1.526, 2.686
 0.244, 1.953, 3.113
 0.244, 1.953, 3.113
 0.671, 1.282, 3.235
 0.671, 1.282, 3.235
 0.916, 0.488, 3.235
 0.916, 0.488, 3.235
 0.916, -0.061, 3.357
 0.916, -0.061, 3.357
 0.916, -0.061, 3.357
 0.671, -0.366, 3.418
 0.671, -0.366, 3.418
 0.671, -0.244, 3.113
 0.671, -0.244, 3.113
 0.732, 0.061, 2.747
 0.732, 0.061, 2.747
 0.732, 0.061, 2.747
 0.732, -0.061, 2.319
 0.732, -0.061, 2.319
 0.549, 0.183, 1.709
 0.549, 0.183, 1.709
 0.854, 0.244, 1.343
 0.854, 0.244, 1.343
 0.793, 0.183, 1.221
 0.793, 0.183, 1.221
 0.793, 0.183, 1.221
 0.793, 0.427, 1.099
 0.793, 0.427, 1.099
 0.793, 0.427, 0.977
 0.793, 0.427, 0.977
 0.610, 0.305, 0.977
 0.610, 0.305, 0.977
 0.671, 0.366, 1.221
 0.671, 0.366, 1.221
 0.671, 0.366, 1.221
 0.977, 0.244, 1.160
 0.977, 0.244, 1.160
 1.038, 0.244, 1.038
 1.038, 0.244, 1.038
 0.977, 0.244, 1.038
 0.977, 0.244, 1.038
 0.793, 0.244, 0.916
 0.793, 0.244, 0.916
 0.793, 0.244, 0.916
 0.793, 0.122, 0.977
 0.793, 0.122, 0.977
 0.793, -0.061, 0.610
 0.793, -0.061, 0.610
 0.916, -0.122, 0.549
 0.916, -0.122, 0.549
 0.793, 0.000, 0.305
 0.793, 0.000, 0.305
 0.793, 0.000, 0.305
 0.732, 0.244, 0.122
 0.732, 0.244, 0.122
 0.977, 0.000, -0.061
 0.977, 0.000, -0.061
 1.099, -0.488, -0.061
 1.099, -0.488, -0.061
 1.099, -0.488, -0.061
 1.343, -0.793, 0.122
 1.343, -0.793, 0.122
 1.526, -0.732, -0.244
 1.526, -0.732, -0.244
 1.892, -0.977, -0.366
 1.892, -0.977, -0.366
 2.014, -1.282, -0.305
 2.014, -1.282, -0.305
 2.014, -1.282, -0.305
 2.258, -1.648, -0.610
 2.258, -1.648, -0.610
 2.319, -2.075, -0.854
 2.319, -2.075, -0.854
 2.686, -2.014, -0.977
 2.686, -2.014, -0.977
 2.686, -2.014, -0.977
 2.686, -2.014, -1.160
 2.686, -2.014, -1.160
 2.563, -1.892, -1.465
 2.563, -1.892, -1.465
 2.380, -2.075, -1.709
 2.380, -2.075, -1.709
 1.648, -1.709, -1.526
 1.648, -1.709, -1.526
 1.648, -1.709, -1.526
 1.038, -1.099, -1.465
 1.038, -1.099, -1.465
 1.099, -0.610, -1.221
 1.099, -0.610, -1.221
 1.099, -0.610, -1.221
 1.099, -0.610, -1.221
 1.099, -0.610, -1.282
 1.099, -0.610, -1.282
 1.099, -0.610, -1.282
 1.038, -0.916, -1.282
 1.038, -0.916, -1.282
 1.099, -1.343, -1.343
 1.099, -1.343, -1.343
 1.282, -1.648, -1.587
 1.282, -1.648, -1.587
 1.343, -1.587, -1.709
 1.343, -1.587, -1.709
 1.343, -1.587, -1.709
 1.404, -1.343, -1.831
 1.404, -1.343, -1.831
 1.526, -1.404, -1.953
 1.526, -1.404, -1.953
 1.526, -1.343, -2.014
 1.526, -1.343, -2.014
 1.404, -1.648, -2.014
 1.404, -1.648, -2.014
 1.404, -1.648, -2.014
 1.160, -2.014, -1.892
 1.160, -2.014, -1.892
 1.221, -1.953, -1.831
 1.221, -1.953, -1.831
 1.099, -2.014, -1.709
 1.099, -2.014, -1.709
 1.099, -2.136, -1.953
 1.099, -2.136, -1.953
 1.099, -2.136, -1.953
 0.977, -1.892, -2.258
 0.977, -1.892, -2.258
 0.793, -2.075, -2.625
 0.793, -2.075, -2.625
 0.610, -2.197, -2.869
 0.610, -2.197, -2.869
 0.549, -2.319, -3.113
 0.549, -2.319, -3.113
 0.549, -2.319, -3.113
 0.488, -1.953, -3.296
 0.488, -1.953, -3.296
 0.305, -1.770, -3.540
 0.305, -1.770, -3.540
 -0.061, -1.953, -3.723
 -0.061, -1.953, -3.723
 -0.427, -2.136, -3.967
 -0.427, -2.136, -3.967
 -0.427, -2.136, -3.967
 -0.122, -2.380, -4.517
 -0.122, -2.380, -4.517
 0.427, -3.235, -7.202
 0.427, -3.235, -7.202
 0.610, -3.906, -11.047
 0.610, -3.906, -11.047
 0.549, -3.845, -13.000
 0.549, -3.845, -13.000
 0.549, -3.845, -13.000
 1.404, -5.249, -15.869
 1.404, -5.249, -15.869
 1.526, -6.042, -20.081
 1.526, -6.042, -20.081
 0.488, -5.127, -21.118
 0.488, -5.127, -21.118
 0.488, -5.127, -21.118
 -0.488, -4.150, -19.409
 -0.488, -4.150, -19.409
 -0.671, -4.028, -18.616
 -0.671, -4.028, -18.616
 -0.671, -4.028, -19.043
 -0.671, -4.028, -19.043
 -1.221, -3.540, -19.775
 -1.221, -3.540, -19.775
 -1.221, -3.540, -19.775
 -1.831, -3.174, -20.752
 -1.831, -3.174, -20.752
 -2.258, -2.625, -22.034
 -2.258, -2.625, -22.034
 -2.686, -2.808, -25.391
 -2.686, -2.808, -25.391
 -3.479, -3.174, -31.128
 -3.479, -3.174, -31.128
 -3.479, -3.174, -31.128
 -4.700, -1.770, -34.058
 -4.700, -1.770, -34.058
 -5.615, -0.183, -32.654
 -5.615, -0.183, -32.654
 -6.714, 1.404, -31.372
 -6.714, 1.404, -31.372
 -7.568, 4.089, -30.823
 -7.568, 4.089, -30.823
 -7.568, 4.089, -30.823
 -8.545, 6.958, -30.396
 -8.545, 6.958, -30.396
 -9.216, 9.033, -30.212
 -9.216, 9.033, -30.212
 -9.155, 10.559, -28.503
 -9.155, 10.559, -28.503
 -8.362, 10.254, -28.015
 -8.362, 10.254, -28.015
 -8.362, 10.254, -28.015
 -7.324, 8.728, -27.405
 -7.324, 8.728, -27.405
 -6.958, 7.446, -27.344
 -6.958, 7.446, -27.344
 -5.920, 7.263, -27.405
 -5.920, 7.263, -27.405
 -5.432, 6.653, -25.940
 -5.432, 6.653, -25.940
 -5.432, 6.653, -25.940
 -5.066, 6.653, -24.414
 -5.066, 6.653, -24.414
 -4.639, 7.874, -24.048
 -4.639, 7.874, -24.048
 -4.395, 8.057, -23.926
 -4.395, 8.057, -23.926
 -4.028, 7.019, -24.292
 -4.028, 7.019, -24.292
 -4.028, 7.019, -24.292
 -4.211, 5.737, -24.536
 -4.211, 5.737, -24.536
 -3.662, 4.395, -25.513
 -3.662, 4.395, -25.513
 -2.869, 3.174, -26.062
 -2.869, 3.174, -26.062
 -1.709, 1.892, -26.550
 -1.709, 1.892, -26.550
 -1.709, 1.892, -26.550
 -0.549, 0.854, -27.039
 -0.549, 0.854, -27.039
 1.404, -0.488, -27.710
 1.404, -0.488, -27.710
 2.563, -2.258, -27.710
 2.563, -2.258, -27.710
 2.258, -3.052, -27.222
 2.258, -3.052, -27.222
 2.258, -3.052, -27.222
 0.671, -2.502, -26.855
 0.671, -2.502, -26.855
 -0.366, -0.427, -24.231
 -0.366, -0.427, -24.231
 -0.549, 1.648, -20.325
 -0.549, 1.648, -20.325
 -0.549, 1.648, -20.325
 -1.221, 2.319, -19.104
 -1.221, 2.319, -19.104
 -1.404, 2.197, -19.348
 -1.404, 2.197, -19.348
 -0.977, 1.465, -18.188
 -0.977, 1.465, -18.188
 -1.404, 1.465, -17.761
 -1.404, 1.465, -17.761
 -1.404, 1.465, -17.761
 -1.587, 2.136, -17.700
 -1.587, 2.136, -17.700
 -1.465, 2.319, -16.541
 -1.465, 2.319, -16.541
 -1.099, 1.587, -16.479
 -1.099, 1.587, -16.479
 -0.244, 0.854, -15.381
 -0.244, 0.854, -15.381
 -0.244, 0.854, -15.381
 0.061, -0.183, -14.038
 0.061, -0.183, -14.038
 0.122, -0.366, -12.634
 0.122, -0.366, -12.634
 -0.244, -0.061, -11.841
 -0.244, -0.061, -11.841
 -0.610, 0.549, -11.597
 -0.610, 0.549, -11.597
 -0.610, 0.549, -11.597
 -0.732, 0.610, -10.742
 -0.732, 0.610, -10.742
 -0.305, 0.244, -9.949
 -0.305, 0.244, -9.949
 -0.244, 0.061, -9.766
 -0.244, 0.061, -9.766
 -0.549, 0.183, -9.155
 -0.549, 0.183, -9.155
 -0.549, 0.183, -9.155
 -0.610, 0.122, -8.240
 -0.610, 0.122, -8.240
 -0.305, 0.183, -7.507
 -0.305, 0.183, -7.507
 -0.244, 0.427, -6.653
 -0.244, 0.427, -6.653
 0.671, 0.000, -5.493
 0.671, 0.000, -5.493
 0.671, 0.000, -5.493
 1.038, -0.183, -4.456
 1.038, -0.183, -4.456
 1.038, 0.183, -3.296
 1.038, 0.183, -3.296
 1.831, 0.183, -2.258
 1.831, 0.183, -2.258
 1.831, 0.183, -2.258
 2.563, -0.122, -1.404
 2.563, -0.122, -1.404
 3.113, -0.366, -0.977
 3.113, -0.366, -0.977
 3.296, -0.183, -0.549
 3.296, -0.183, -0.549
 3.540, -0.610, -0.244
 3.540, -0.610, -0.244
 3.540, -0.610, -0.244
 3.845, -1.160, 0.244
 3.845, -1.160, 0.244
 3.845, -1.465, 0.366
 3.845, -1.465, 0.366
 3.235, -0.610, 0.793
 3.235, -0.610, 0.793
 3.235, -0.610, 0.793
 2.075, 0.732, 1.831
 2.075, 0.732, 1.831
 0.000, 3.540, 2.625
 0.000, 3.540, 2.625
 -1.770, 6.348, 3.052
 -1.770, 6.348, 3.052
 -1.770, 6.348, 3.052
 -2.747, 8.301, 2.441
 -2.747, 8.301, 2.441
 -2.991, 8.118, 1.648
 -2.991, 8.118, 1.648
 -2.319, 5.920, 0.122
 -2.319, 5.920, 0.122
 -1.770, 4.211, -1.404
 -1.770, 4.211, -1.404
 -1.770, 4.211, -1.404
 -1.587, 3.418, -1.831
 -1.587, 3.418, -1.831
 -1.343, 3.113, -1.526
 -1.343, 3.113, -1.526
 -0.977, 3.113, -1.038
 -0.977, 3.113, -1.038
 -0.854, 3.235, 0.122
 -0.854, 3.235, 0.122
 -0.854, 3.235, 0.122
 -1.099, 3.235, 1.038
 -1.099, 3.235, 1.038
 -1.831, 3.357, 1.892
 -1.831, 3.357, 1.892
 -2.014, 2.380, 2.380
 -2.014, 2.380, 2.380
 -1.953, 1.221, 2.380
 -1.953, 1.221, 2.380
 -1.953, 1.221, 2.380
 -0.977, -1.099, 1.709
 -0.977, -1.099, 1.709
 0.122, -2.808, 0.061
 0.122, -2.808, 0.061
 0.366, -3.296, -1.038
 0.366, -3.296, -1.038
 0.366, -3.296, -1.038
 0.732, -3.540, -1.343
 0.732, -3.540, -1.343
 0.916, -2.869, -1.343
 0.916, -2.869, -1.343
 0.732, -1.648, -0.488
 0.732, -1.648, -0.488
 0.854, -1.160, 0.916
 0.854, -1.160, 0.916
 0.854, -1.160, 0.916
 0.732, -1.282, 1.770
 0.732, -1.282, 1.770
 0.183, -1.404, 2.380
 0.183, -1.404, 2.380
 -0.244, -1.160, 3.174
 -0.244, -1.160, 3.174
 -0.244, -1.160, 3.723
 -0.244, -1.160, 3.723
 -0.244, -1.160, 3.723
 0.000, -1.343, 2.808
 0.000, -1.343, 2.808
 1.099, -2.563, 1.160
 1.099, -2.563, 1.160
 2.808, -4.944, -0.122
 2.808, -4.944, -0.122
 2.808, -4.944, -0.122
 3.235, -5.066, -0.793
 3.235, -5.066, -0.793
 2.991, -3.296, -0.732
 2.991, -3.296, -0.732
 2.319, -1.343, -0.366
 2.319, -1.343, -0.366
 1.465, -0.122, 0.183
 1.465, -0.122, 0.183
 1.465, -0.122, 0.183
 1.221, -0.366, 1.160
 1.221, -0.366, 1.160
 0.732, -0.549, 2.197
 0.732, -0.549, 2.197
 0.549, -0.793, 2.808
 0.549, -0.793, 2.808
 1.038, -1.099, 2.380
 1.038, -1.099, 2.380
 1.038, -1.099, 2.380
 2.014, -1.587, 1.160
 2.014, -1.587, 1.160
 2.686, -1.770, -0.610
 2.686, -1.770, -0.610
 3.113, -2.625, -1.953
 3.113, -2.625, -1.953
 3.418, -3.052, -2.808
 3.418, -3.052, -2.808
 3.418, -3.052, -2.808
 3.052, -2.869, -2.686
 3.052, -2.869, -2.686
 1.709, -1.770, -2.075
 1.709, -1.770, -2.075
 -0.183, 0.183, -0.793
 -0.183, 0.183, -0.793
 -0.183, 0.183, -0.793
 -1.038, 1.282, 1.160
 -1.038, 1.282, 1.160
 -1.282, 1.892, 2.808
 -1.282, 1.892, 2.808
 -1.465, 1.953, 3.723
 -1.465, 1.953, 3.723
 -1.160, 1.953, 3.723
 -1.160, 1.953, 3.723
 -1.160, 1.953, 3.723
 -0.488, 0.977, 2.930
 -0.488, 0.977, 2.930
 0.000, 0.549, 1.831
 0.000, 0.549, 1.831
 0.244, 1.221, 1.648
 0.244, 1.221, 1.648
 0.366, 1.953, 1.709
 0.366, 1.953, 1.709
 0.366, 1.953, 1.709
 0.610, 1.770, 1.770
 0.610, 1.770, 1.770
 0.854, 1.587, 1.770
 0.854, 1.587, 1.770
 0.977, 1.221, 1.953
 0.977, 1.221, 1.953
 0.977, 1.221, 1.953
 0.854, 0.305, 2.319
 0.854, 0.305, 2.319
 0.977, -0.427, 2.380
 0.977, -0.427, 2.380
 0.916, -0.732, 2.319
 0.916, -0.732, 2.319
 0.244, -0.549, 2.319
 0.244, -0.549, 2.319
 0.244, -0.549, 2.319
 0.061, -0.305, 2.258
 0.061, -0.305, 2.258
 0.366, 0.183, 1.953
 0.366, 0.183, 1.953
 0.305, 0.671, 1.831
 0.305, 0.671, 1.831
 0.549, 1.160, 1.892
 0.549, 1.160, 1.892
 0.549, 1.160, 1.892
 0.488, 1.343, 2.075
 0.488, 1.343, 2.075
 0.488, 1.343, 2.258
 0.488, 1.343, 2.258
 0.610, 0.854, 2.686
 0.610, 0.854, 2.686
 0.610, 0.854, 2.686
 0.793, 0.061, 2.930
 0.793, 0.061, 2.930
 0.793, -0.793, 3.174
 0.793, -0.793, 3.174
 0.610, -1.221, 3.113
 0.610, -1.221, 3.113
 0.671, -1.587, 2.747
 0.671, -1.587, 2.747
 0.671, -1.587, 2.747
 0.854, -1.953, 2.197
 0.854, -1.953, 2.197
 0.977, -1.709, 1.587
 0.977, -1.709, 1.587
 0.549, -0.977, 1.648
 0.549, -0.977, 1.648
 0.183, -0.671, 2.136
 0.183, -0.671, 2.136
 0.183, -0.671, 2.136
 0.610, -0.793, 2.502
 0.610, -0.793, 2.502
 1.038, -1.404, 2.869
 1.038, -1.404, 2.869
 1.465, -2.258, 3.296
 1.465, -2.258, 3.296
 1.648, -2.991, 3.540
 1.648, -2.991, 3.540
 1.648, -2.991, 3.540
 0.977, -3.052, 3.540
 0.977, -3.052, 3.540
 0.305, -2.441, 4.028
 0.305, -2.441, 4.028
 0.305, -2.075, 4.395
 0.305, -2.075, 4.395
 0.671, -2.075, 3.967
 0.671, -2.075, 3.967
 0.671, -2.075, 3.967
 0.916, -2.197, 3.479
 0.916, -2.197, 3.479
 0.916, -1.465, 3.357
 0.916, -1.465, 3.357
 1.038, -0.427, 4.028
 1.038, -0.427, 4.028
 1.343, 0.061, 4.333
 1.343, 0.061, 4.333
 1.343, 0.061, 4.333
 1.526, 0.305, 4.700
 1.526, 0.305, 4.700
 1.770, 0.000, 4.761
 1.770, 0.000, 4.761
 1.953, -0.549, 4.761
 1.953, -0.549, 4.761
 1.953, -0.549, 4.761
 1.953, -0.916, 4.822
 1.953, -0.916, 4.822
 1.587, -1.221, 4.395
 1.587, -1.221, 4.395
 1.831, -1.648, 4.150
 1.831, -1.648, 4.150
 1.709, -2.380, 3.967
 1.709, -2.380, 3.967
 1.709, -2.380, 3.967
 1.465, -2.380, 3.418
 1.465, -2.380, 3.418
 1.587, -2.075, 3.235
 1.587, -2.075, 3.235
 1.709, -1.648, 3.540
 1.709, -1.648, 3.540
 1.709, -1.648, 3.540
 1.526, -1.160, 3.967
 1.526, -1.160, 3.967
 1.770, -0.488, 4.761
 1.770, -0.488, 4.761
 1.709, 0.305, 5.554
 1.709, 0.305, 5.554
 1.892, 1.099, 6.348
